metric, value, unit
operation, dlio,
ranks, 24,
read threads, 0,
subfiling, NO,
chunking, NO,
collective meta, YES,
collective data, YES,
train total size, 31.500, GB
train size per rank, 1.312, GB
train emulated compute time per epoch, "0.969, 0.969, 0.969, 0.969, 0.969", "s, s, s, s, s"
train emulated compute time, 4.845, s
train metadata time per epoch, "3.779, 3.453, 3.396, 3.455, 3.927", "s, s, s, s, s"
train metadata time, 18.010, s
train raw read time per epoch, "5.756, 6.316, 6.692, 6.121, 5.393", "s, s, s, s, s"
train total raw read time, 30.279, s
train raw read rate per epoch, "233.478, 212.779, 200.831, 219.584, 249.212", "MB/s, MB/s, MB/s, MB/s, MB/s"
train avg raw read rate, 223.177, MB/s
train observed time per epoch, "19.543, 14.571, 14.733, 13.547, 14.494", "s, s, s, s, s"
train observed time, 76.888, s
train observed rate per epoch, "72.359, 98.809, 97.646, 106.854, 99.371", "MB/s, MB/s, MB/s, MB/s, MB/s"
train avg observed rate, 95.008, MB/s
train throughput samples per second per epoch, "1.075, 1.441, 1.425, 1.550, 1.449", "samples/s, samples/s, samples/s, samples/s, samples/s"
train throughput avg samples per second, 1.388, samples/s
train throughput stdev samples per second, 0.163, samples/s
train io avg, 88.834, MB/s
train io stdev, 10.417, MB/s
eval total size, 6.000, GB
eval size per rank, 256.000, MB
eval emulated compute time per epoch, "0.646, 0.646, 0.646, 0.646, 0.646", "s, s, s, s, s"
eval emulated compute time, 3.230, s
eval metadata time per epoch, "0.417, 0.593, 0.613, 0.550, 0.487", "s, s, s, s, s"
eval metadata time, 2.660, s
eval raw read time per epoch, "1.320, 1.159, 1.225, 1.042, 1.148", "s, s, s, s, s"
eval total raw read time, 5.894, s
eval raw read rate per epoch, "193.596, 220.298, 208.854, 245.094, 222.206", "MB/s, MB/s, MB/s, MB/s, MB/s"
eval avg raw read rate, 218.505, MB/s
eval observed time per epoch, "3.899, 3.640, 4.631, 4.028, 4.039", "s, s, s, s, s"
eval observed time, 20.237, s
eval observed rate per epoch, "78.697, 85.512, 64.241, 75.688, 75.454", "MB/s, MB/s, MB/s, MB/s, MB/s"
eval avg observed rate, 75.918, MB/s
eval throughput samples per second per epoch, "1.026, 1.099, 0.864, 0.993, 0.990", "samples/s, samples/s, samples/s, samples/s, samples/s"
eval throughput avg samples per second, 0.994, samples/s
eval throughput stdev samples per second, 0.076, samples/s
eval io avg, 63.642, MB/s
eval io stdev, 4.875, MB/s
