metric, value, unit
operation, dlio,
ranks, 24,
read threads, 0,
subfiling, NO,
chunking, NO,
collective meta, YES,
collective data, YES,
train total size, 504.000, GB
train size per rank, 21.000, GB
train emulated compute time per epoch, "15.504, 15.504, 15.504, 15.504, 15.504", "s, s, s, s, s"
train emulated compute time, 77.520, s
train metadata time per epoch, "112.855, 115.655, 113.060, 116.287, 115.563", "s, s, s, s, s"
train metadata time, 573.420, s
train raw read time per epoch, "192.955, 196.415, 191.159, 197.960, 197.637", "s, s, s, s, s"
train total raw read time, 976.127, s
train raw read rate per epoch, "111.445, 109.482, 112.492, 108.627, 108.805", "MB/s, MB/s, MB/s, MB/s, MB/s"
train avg raw read rate, 110.170, MB/s
train observed time per epoch, "401.598, 399.021, 400.164, 397.689, 398.788", "s, s, s, s, s"
train observed time, 1997.259, s
train observed rate per epoch, "55.696, 56.070, 55.903, 56.266, 56.104", "MB/s, MB/s, MB/s, MB/s, MB/s"
train avg observed rate, 56.008, MB/s
train throughput samples per second per epoch, "0.837, 0.842, 0.840, 0.845, 0.843", "samples/s, samples/s, samples/s, samples/s, samples/s"
train throughput avg samples per second, 0.841, samples/s
train throughput stdev samples per second, 0.003, samples/s
train io avg, 53.834, MB/s
train io stdev, 183.349, KB/s
eval total size, 126.000, GB
eval size per rank, 5.250, GB
eval emulated compute time per epoch, "13.566, 13.566, 13.566, 13.566, 13.566", "s, s, s, s, s"
eval emulated compute time, 67.830, s
eval metadata time per epoch, "22.149, 19.955, 22.048, 23.222, 19.379", "s, s, s, s, s"
eval metadata time, 106.753, s
eval raw read time per epoch, "49.986, 49.596, 47.083, 47.414, 51.033", "s, s, s, s, s"
eval total raw read time, 245.112, s
eval raw read rate per epoch, "106.812, 107.765, 113.486, 112.533, 104.903", "MB/s, MB/s, MB/s, MB/s, MB/s"
eval avg raw read rate, 109.771, MB/s
eval observed time per epoch, "137.329, 141.539, 139.481, 140.373, 139.812", "s, s, s, s, s"
eval observed time, 698.533, s
eval observed rate per epoch, "43.438, 42.009, 42.695, 42.395, 42.583", "MB/s, MB/s, MB/s, MB/s, MB/s"
eval avg observed rate, 42.624, MB/s
eval throughput samples per second per epoch, "0.612, 0.593, 0.602, 0.598, 0.601", "samples/s, samples/s, samples/s, samples/s, samples/s"
eval throughput avg samples per second, 0.601, samples/s
eval throughput stdev samples per second, 0.006, samples/s
eval io avg, 38.484, MB/s
eval io stdev, 391.258, KB/s
