metric, value, unit
operation, dlio,
ranks, 24,
read threads, 0,
subfiling, NO,
chunking, NO,
collective meta, YES,
collective data, YES,
train total size, 31.500, GB
train size per rank, 1.312, GB
train emulated compute time per epoch, "0.969, 0.969, 0.969, 0.969, 0.969", "s, s, s, s, s"
train emulated compute time, 4.845, s
train metadata time per epoch, "3.841, 3.607, 3.977, 3.932, 3.655", "s, s, s, s, s"
train metadata time, 19.011, s
train raw read time per epoch, "6.423, 6.180, 5.630, 5.815, 6.609", "s, s, s, s, s"
train total raw read time, 30.656, s
train raw read rate per epoch, "209.239, 217.488, 238.739, 231.126, 203.367", "MB/s, MB/s, MB/s, MB/s, MB/s"
train avg raw read rate, 219.992, MB/s
train observed time per epoch, "18.768, 14.116, 14.324, 13.535, 13.920", "s, s, s, s, s"
train observed time, 74.663, s
train observed rate per epoch, "75.510, 102.229, 100.637, 106.955, 103.776", "MB/s, MB/s, MB/s, MB/s, MB/s"
train avg observed rate, 97.821, MB/s
train throughput samples per second per epoch, "1.119, 1.488, 1.466, 1.552, 1.509", "samples/s, samples/s, samples/s, samples/s, samples/s"
train throughput avg samples per second, 1.427, samples/s
train throughput stdev samples per second, 0.156, samples/s
train io avg, 91.300, MB/s
train io stdev, 10.009, MB/s
eval total size, 6.000, GB
eval size per rank, 256.000, MB
eval emulated compute time per epoch, "0.646, 0.646, 0.646, 0.646, 0.646", "s, s, s, s, s"
eval emulated compute time, 3.230, s
eval metadata time per epoch, "0.846, 0.649, 0.565, 1.002, 1.118", "s, s, s, s, s"
eval metadata time, 4.180, s
eval raw read time per epoch, "1.254, 1.278, 1.088, 0.707, 0.919", "s, s, s, s, s"
eval total raw read time, 5.246, s
eval raw read rate per epoch, "204.086, 199.317, 234.604, 361.442, 278.473", "MB/s, MB/s, MB/s, MB/s, MB/s"
eval avg raw read rate, 256.095, MB/s
eval observed time per epoch, "5.411, 4.238, 4.071, 4.719, 5.223", "s, s, s, s, s"
eval observed time, 23.661, s
eval observed rate per epoch, "53.726, 71.275, 74.749, 62.854, 55.935", "MB/s, MB/s, MB/s, MB/s, MB/s"
eval avg observed rate, 63.708, MB/s
eval throughput samples per second per epoch, "0.739, 0.944, 0.983, 0.848, 0.766", "samples/s, samples/s, samples/s, samples/s, samples/s"
eval throughput avg samples per second, 0.856, samples/s
eval throughput stdev samples per second, 0.095, samples/s
eval io avg, 54.774, MB/s
eval io stdev, 6.110, MB/s
