metric, value, unit
operation, dlio,
ranks, 1,
read threads, 0,
subfiling, NO,
chunking, NO,
collective meta, NO,
collective data, NO,
train total size, 63.875, GB
train size per rank, 63.875, GB
train emulated compute time per epoch, "47.158, 47.158, 47.158, 47.158, 47.158", "s, s, s, s, s"
train emulated compute time, 235.790, s
train metadata time per epoch, "3.162, 3.416, 3.254, 3.247, 3.421", "s, s, s, s, s"
train metadata time, 16.500, s
train raw read time per epoch, "26.129, 29.668, 27.121, 26.288, 27.391", "s, s, s, s, s"
train total raw read time, 136.596, s
train raw read rate per epoch, "2.444, 2.152, 2.354, 2.430, 2.331", "GB/s, GB/s, GB/s, GB/s, GB/s"
train avg raw read rate, 2.343, GB/s
train observed time per epoch, "76.634, 80.439, 77.731, 76.891, 78.168", "s, s, s, s, s"
train observed time, 389.863, s
train observed rate per epoch, "2.167, 1.919, 2.089, 2.147, 2.060", "GB/s, GB/s, GB/s, GB/s, GB/s"
train avg observed rate, 2.076, GB/s
train throughput samples per second per epoch, "13.336, 12.705, 13.148, 13.292, 13.074", "samples/s, samples/s, samples/s, samples/s, samples/s"
train throughput avg samples per second, 13.111, samples/s
train throughput stdev samples per second, 0.224, samples/s
train io avg, 839.107, MB/s
train io stdev, 14.326, MB/s
eval total size, 16.000, GB
eval size per rank, 16.000, GB
eval emulated compute time per epoch, "41.344, 41.344, 41.344, 41.344, 41.344", "s, s, s, s, s"
eval emulated compute time, 206.720, s
eval metadata time per epoch, "0.989, 0.973, 0.951, 0.960, 0.983", "s, s, s, s, s"
eval metadata time, 4.855, s
eval raw read time per epoch, "6.883, 7.395, 6.880, 6.706, 6.856", "s, s, s, s, s"
eval total raw read time, 34.720, s
eval raw read rate per epoch, "2.323, 2.163, 2.324, 2.386, 2.332", "GB/s, GB/s, GB/s, GB/s, GB/s"
eval avg raw read rate, 2.307, GB/s
eval observed time per epoch, "49.275, 49.771, 49.235, 49.069, 49.242", "s, s, s, s, s"
eval observed time, 246.591, s
eval observed rate per epoch, "2.017, 1.898, 2.027, 2.071, 2.025", "GB/s, GB/s, GB/s, GB/s, GB/s"
eval avg observed rate, 2.008, GB/s
eval throughput samples per second per epoch, "5.195, 5.144, 5.200, 5.217, 5.199", "samples/s, samples/s, samples/s, samples/s, samples/s"
eval throughput avg samples per second, 5.191, samples/s
eval throughput stdev samples per second, 0.025, samples/s
eval io avg, 332.218, MB/s
eval io stdev, 1.590, MB/s
