metric, value, unit
operation, dlio,
ranks, 24,
read threads, 0,
subfiling, NO,
chunking, NO,
collective meta, YES,
collective data, YES,
train total size, 31.500, GB
train size per rank, 1.312, GB
train emulated compute time per epoch, "0.969, 0.969, 0.969, 0.969, 0.969", "s, s, s, s, s"
train emulated compute time, 4.845, s
train metadata time per epoch, "3.534, 4.235, 3.585, 3.771, 3.007", "s, s, s, s, s"
train metadata time, 18.132, s
train raw read time per epoch, "5.856, 5.018, 5.944, 5.945, 7.038", "s, s, s, s, s"
train total raw read time, 29.801, s
train raw read rate per epoch, "229.517, 267.857, 226.108, 226.079, 190.953", "MB/s, MB/s, MB/s, MB/s, MB/s"
train avg raw read rate, 228.103, MB/s
train observed time per epoch, "19.355, 14.388, 14.811, 13.902, 14.450", "s, s, s, s, s"
train observed time, 76.906, s
train observed rate per epoch, "73.100, 100.153, 97.096, 103.916, 99.696", "MB/s, MB/s, MB/s, MB/s, MB/s"
train avg observed rate, 94.792, MB/s
train throughput samples per second per epoch, "1.085, 1.460, 1.418, 1.511, 1.453", "samples/s, samples/s, samples/s, samples/s, samples/s"
train throughput avg samples per second, 1.385, samples/s
train throughput stdev samples per second, 0.153, samples/s
train io avg, 88.655, MB/s
train io stdev, 9.792, MB/s
eval total size, 6.000, GB
eval size per rank, 256.000, MB
eval emulated compute time per epoch, "0.646, 0.646, 0.646, 0.646, 0.646", "s, s, s, s, s"
eval emulated compute time, 3.230, s
eval metadata time per epoch, "0.889, 0.868, 0.706, 0.609, 0.912", "s, s, s, s, s"
eval metadata time, 3.983, s
eval raw read time per epoch, "0.817, 0.639, 1.087, 1.241, 0.723", "s, s, s, s, s"
eval total raw read time, 4.508, s
eval raw read rate per epoch, "312.805, 399.589, 234.604, 205.993, 353.812", "MB/s, MB/s, MB/s, MB/s, MB/s"
eval avg raw read rate, 301.888, MB/s
eval observed time per epoch, "4.131, 3.485, 4.750, 4.203, 4.133", "s, s, s, s, s"
eval observed time, 20.702, s
eval observed rate per epoch, "73.452, 90.182, 62.376, 71.975, 73.412", "MB/s, MB/s, MB/s, MB/s, MB/s"
eval avg observed rate, 74.279, MB/s
eval throughput samples per second per epoch, "0.968, 1.148, 0.842, 0.952, 0.968", "samples/s, samples/s, samples/s, samples/s, samples/s"
eval throughput avg samples per second, 0.976, samples/s
eval throughput stdev samples per second, 0.098, samples/s
eval io avg, 62.435, MB/s
eval io stdev, 6.282, MB/s
