metric, value, unit
operation, dlio,
ranks, 24,
read threads, 0,
subfiling, NO,
chunking, NO,
collective meta, YES,
collective data, YES,
train total size, 31.500, GB
train size per rank, 1.312, GB
train emulated compute time per epoch, "0.969, 0.969, 0.969, 0.969, 0.969", "s, s, s, s, s"
train emulated compute time, 4.845, s
train metadata time per epoch, "4.282, 3.432, 4.160, 4.350, 3.786", "s, s, s, s, s"
train metadata time, 20.010, s
train raw read time per epoch, "5.428, 6.397, 6.054, 5.106, 6.122", "s, s, s, s, s"
train total raw read time, 29.107, s
train raw read rate per epoch, "247.611, 210.109, 221.987, 263.193, 219.539", "MB/s, MB/s, MB/s, MB/s, MB/s"
train avg raw read rate, 232.488, MB/s
train observed time per epoch, "19.592, 14.568, 14.590, 13.552, 14.594", "s, s, s, s, s"
train observed time, 76.895, s
train observed rate per epoch, "72.169, 98.831, 98.673, 106.812, 98.643", "MB/s, MB/s, MB/s, MB/s, MB/s"
train avg observed rate, 95.025, MB/s
train throughput samples per second per epoch, "1.072, 1.442, 1.439, 1.550, 1.439", "samples/s, samples/s, samples/s, samples/s, samples/s"
train throughput avg samples per second, 1.388, samples/s
train throughput stdev samples per second, 0.164, samples/s
train io avg, 88.849, MB/s
train io stdev, 10.483, MB/s
eval total size, 6.000, GB
eval size per rank, 256.000, MB
eval emulated compute time per epoch, "0.646, 0.646, 0.646, 0.646, 0.646", "s, s, s, s, s"
eval emulated compute time, 3.230, s
eval metadata time per epoch, "0.741, 0.720, 0.682, 0.852, 0.934", "s, s, s, s, s"
eval metadata time, 3.928, s
eval raw read time per epoch, "0.896, 0.786, 1.038, 0.626, 0.850", "s, s, s, s, s"
eval total raw read time, 4.196, s
eval raw read rate per epoch, "285.148, 325.202, 246.048, 409.126, 300.407", "MB/s, MB/s, MB/s, MB/s, MB/s"
eval avg raw read rate, 313.679, MB/s
eval observed time per epoch, "3.917, 3.674, 4.870, 3.899, 4.158", "s, s, s, s, s"
eval observed time, 20.517, s
eval observed rate per epoch, "78.255, 84.550, 60.612, 78.708, 72.901", "MB/s, MB/s, MB/s, MB/s, MB/s"
eval avg observed rate, 75.005, MB/s
eval throughput samples per second per epoch, "1.021, 1.089, 0.821, 1.026, 0.962", "samples/s, samples/s, samples/s, samples/s, samples/s"
eval throughput avg samples per second, 0.984, samples/s
eval throughput stdev samples per second, 0.091, samples/s
eval io avg, 62.969, MB/s
eval io stdev, 5.797, MB/s
