metric, value, unit
operation, dlio,
ranks, 24,
read threads, 0,
subfiling, NO,
chunking, NO,
collective meta, YES,
collective data, YES,
train total size, 31.500, GB
train size per rank, 1.312, GB
train emulated compute time per epoch, "0.969, 0.969, 0.969, 0.969, 0.969", "s, s, s, s, s"
train emulated compute time, 4.845, s
train metadata time per epoch, "4.360, 3.717, 4.223, 4.490, 3.995", "s, s, s, s, s"
train metadata time, 20.786, s
train raw read time per epoch, "6.359, 6.280, 5.664, 5.576, 5.483", "s, s, s, s, s"
train total raw read time, 29.362, s
train raw read rate per epoch, "211.353, 214.005, 237.287, 241.026, 245.119", "MB/s, MB/s, MB/s, MB/s, MB/s"
train avg raw read rate, 229.758, MB/s
train observed time per epoch, "19.792, 14.869, 13.782, 13.766, 14.451", "s, s, s, s, s"
train observed time, 76.661, s
train observed rate per epoch, "71.401, 96.688, 104.890, 105.026, 99.688", "MB/s, MB/s, MB/s, MB/s, MB/s"
train avg observed rate, 95.539, MB/s
train throughput samples per second per epoch, "1.061, 1.412, 1.524, 1.526, 1.453", "samples/s, samples/s, samples/s, samples/s, samples/s"
train throughput avg samples per second, 1.395, samples/s
train throughput stdev samples per second, 0.173, samples/s
train io avg, 89.298, MB/s
train io stdev, 11.044, MB/s
eval total size, 6.000, GB
eval size per rank, 256.000, MB
eval emulated compute time per epoch, "0.646, 0.646, 0.646, 0.646, 0.646", "s, s, s, s, s"
eval emulated compute time, 3.230, s
eval metadata time per epoch, "0.800, 0.667, 0.656, 0.823, 1.268", "s, s, s, s, s"
eval metadata time, 4.214, s
eval raw read time per epoch, "0.782, 0.948, 0.837, 0.976, 1.051", "s, s, s, s, s"
eval total raw read time, 4.594, s
eval raw read rate per epoch, "327.109, 269.890, 305.176, 261.307, 243.187", "MB/s, MB/s, MB/s, MB/s, MB/s"
eval avg raw read rate, 281.825, MB/s
eval observed time per epoch, "4.200, 4.011, 4.083, 4.833, 4.992", "s, s, s, s, s"
eval observed time, 22.119, s
eval observed rate per epoch, "72.037, 76.088, 74.473, 61.143, 58.898", "MB/s, MB/s, MB/s, MB/s, MB/s"
eval avg observed rate, 68.527, MB/s
eval throughput samples per second per epoch, "0.953, 0.998, 0.980, 0.828, 0.802", "samples/s, samples/s, samples/s, samples/s, samples/s"
eval throughput avg samples per second, 0.912, samples/s
eval throughput stdev samples per second, 0.081, samples/s
eval io avg, 58.388, MB/s
eval io stdev, 5.200, MB/s
