metric, value, unit
operation, dlio,
ranks, 24,
read threads, 0,
subfiling, NO,
chunking, NO,
collective meta, YES,
collective data, YES,
train total size, 31.500, GB
train size per rank, 1.312, GB
train emulated compute time per epoch, "0.969, 0.969, 0.969, 0.969, 0.969", "s, s, s, s, s"
train emulated compute time, 4.845, s
train metadata time per epoch, "8.254, 3.422, 4.182, 4.833, 4.296", "s, s, s, s, s"
train metadata time, 24.988, s
train raw read time per epoch, "9.195, 7.963, 5.667, 5.997, 5.719", "s, s, s, s, s"
train total raw read time, 34.541, s
train raw read rate per epoch, "146.163, 168.777, 237.160, 224.111, 235.017", "MB/s, MB/s, MB/s, MB/s, MB/s"
train avg raw read rate, 202.245, MB/s
train observed time per epoch, "20.030, 15.184, 13.574, 13.941, 14.709", "s, s, s, s, s"
train observed time, 77.439, s
train observed rate per epoch, "70.509, 94.551, 106.620, 103.604, 97.816", "MB/s, MB/s, MB/s, MB/s, MB/s"
train avg observed rate, 94.620, MB/s
train throughput samples per second per epoch, "1.048, 1.383, 1.547, 1.506, 1.428", "samples/s, samples/s, samples/s, samples/s, samples/s"
train throughput avg samples per second, 1.383, samples/s
train throughput stdev samples per second, 0.177, samples/s
train io avg, 88.479, MB/s
train io stdev, 11.306, MB/s
eval total size, 6.000, GB
eval size per rank, 256.000, MB
eval emulated compute time per epoch, "0.646, 0.646, 0.646, 0.646, 0.646", "s, s, s, s, s"
eval emulated compute time, 3.230, s
eval metadata time per epoch, "0.747, 0.756, 0.806, 0.959, 1.653", "s, s, s, s, s"
eval metadata time, 4.921, s
eval raw read time per epoch, "0.637, 0.826, 0.504, 0.942, 0.462", "s, s, s, s, s"
eval total raw read time, 3.371, s
eval raw read rate per epoch, "401.496, 309.943, 507.354, 270.843, 553.131", "MB/s, MB/s, MB/s, MB/s, MB/s"
eval avg raw read rate, 408.987, MB/s
eval observed time per epoch, "4.120, 3.910, 4.238, 4.874, 5.253", "s, s, s, s, s"
eval observed time, 22.394, s
eval observed rate per epoch, "73.693, 78.437, 71.272, 60.553, 55.572", "MB/s, MB/s, MB/s, MB/s, MB/s"
eval avg observed rate, 67.905, MB/s
eval throughput samples per second per epoch, "0.971, 1.023, 0.944, 0.821, 0.762", "samples/s, samples/s, samples/s, samples/s, samples/s"
eval throughput avg samples per second, 0.904, samples/s
eval throughput stdev samples per second, 0.097, samples/s
eval io avg, 57.857, MB/s
eval io stdev, 6.236, MB/s
