metric, value, unit
operation, dlio,
ranks, 216,
read threads, 0,
subfiling, NO,
chunking, NO,
collective meta, YES,
collective data, YES,
train total size, 472.500, GB
train size per rank, 2.188, GB
train emulated compute time per epoch, "1.615, 1.615, 1.615, 1.615, 1.615", "s, s, s, s, s"
train emulated compute time, 8.075, s
train metadata time per epoch, "9.804, 9.766, 8.967, 9.383, 9.510", "s, s, s, s, s"
train metadata time, 47.431, s
train raw read time per epoch, "13.873, 12.588, 10.284, 13.165, 14.689", "s, s, s, s, s"
train total raw read time, 64.598, s
train raw read rate per epoch, "161.466, 177.952, 217.822, 170.144, 152.499", "MB/s, MB/s, MB/s, MB/s, MB/s"
train avg raw read rate, 175.977, MB/s
train observed time per epoch, "48.806, 47.555, 49.012, 45.614, 48.572", "s, s, s, s, s"
train observed time, 239.558, s
train observed rate per epoch, "47.467, 48.759, 47.260, 50.910, 47.703", "MB/s, MB/s, MB/s, MB/s, MB/s"
train avg observed rate, 48.420, MB/s
train throughput samples per second per epoch, "0.717, 0.736, 0.714, 0.767, 0.721", "samples/s, samples/s, samples/s, samples/s, samples/s"
train throughput avg samples per second, 0.731, samples/s
train throughput stdev samples per second, 0.020, samples/s
train io avg, 46.785, MB/s
train io stdev, 1.257, MB/s
eval total size, 108.000, GB
eval size per rank, 512.000, MB
eval emulated compute time per epoch, "1.292, 1.292, 1.292, 1.292, 1.292", "s, s, s, s, s"
eval emulated compute time, 6.460, s
eval metadata time per epoch, "1.474, 1.808, 1.544, 1.734, 1.896", "s, s, s, s, s"
eval metadata time, 8.455, s
eval raw read time per epoch, "3.289, 4.083, 3.701, 3.108, 3.443", "s, s, s, s, s"
eval total raw read time, 17.624, s
eval raw read rate per epoch, "155.448, 124.931, 138.282, 164.031, 147.819", "MB/s, MB/s, MB/s, MB/s, MB/s"
eval avg raw read rate, 146.567, MB/s
eval observed time per epoch, "15.632, 15.023, 15.813, 14.682, 15.813", "s, s, s, s, s"
eval observed time, 76.963, s
eval observed rate per epoch, "35.704, 37.287, 35.259, 38.237, 35.259", "MB/s, MB/s, MB/s, MB/s, MB/s"
eval avg observed rate, 36.350, MB/s
eval throughput samples per second per epoch, "0.512, 0.533, 0.506, 0.545, 0.506", "samples/s, samples/s, samples/s, samples/s, samples/s"
eval throughput avg samples per second, 0.520, samples/s
eval throughput stdev samples per second, 0.016, samples/s
eval io avg, 33.292, MB/s
eval io stdev, 1.008, MB/s
