metric, value, unit
operation, dlio,
ranks, 24,
read threads, 0,
subfiling, NO,
chunking, NO,
collective meta, YES,
collective data, YES,
train total size, 126.000, GB
train size per rank, 5.250, GB
train emulated compute time per epoch, "3.876, 3.876, 3.876, 3.876, 3.876", "s, s, s, s, s"
train emulated compute time, 19.380, s
train metadata time per epoch, "24.576, 24.265, 23.742, 23.371, 24.249", "s, s, s, s, s"
train metadata time, 120.203, s
train raw read time per epoch, "29.089, 27.020, 26.499, 26.065, 29.519", "s, s, s, s, s"
train total raw read time, 138.191, s
train raw read rate per epoch, "184.812, 198.964, 202.878, 206.253, 182.119", "MB/s, MB/s, MB/s, MB/s, MB/s"
train avg raw read rate, 195.005, MB/s
train observed time per epoch, "168.578, 195.170, 204.215, 196.942, 183.354", "s, s, s, s, s"
train observed time, 948.259, s
train observed rate per epoch, "32.641, 28.103, 26.834, 27.845, 29.953", "MB/s, MB/s, MB/s, MB/s, MB/s"
train avg observed rate, 29.075, MB/s
train throughput samples per second per epoch, "0.498, 0.430, 0.411, 0.427, 0.458", "samples/s, samples/s, samples/s, samples/s, samples/s"
train throughput avg samples per second, 0.445, samples/s
train throughput stdev samples per second, 0.031, samples/s
train io avg, 28.476, MB/s
train io stdev, 1.962, MB/s
eval total size, 30.000, GB
eval size per rank, 1.250, GB
eval emulated compute time per epoch, "3.230, 3.230, 3.230, 3.230, 3.230", "s, s, s, s, s"
eval emulated compute time, 16.150, s
eval metadata time per epoch, "5.662, 5.604, 6.179, 5.942, 7.333", "s, s, s, s, s"
eval metadata time, 30.721, s
eval raw read time per epoch, "7.996, 8.546, 7.426, 9.969, 9.458", "s, s, s, s, s"
eval total raw read time, 43.395, s
eval raw read rate per epoch, "159.263, 149.727, 171.661, 127.792, 134.468", "MB/s, MB/s, MB/s, MB/s, MB/s"
eval avg raw read rate, 149.192, MB/s
eval observed time per epoch, "53.135, 45.103, 69.822, 59.031, 45.580", "s, s, s, s, s"
eval observed time, 272.671, s
eval observed rate per epoch, "25.648, 30.568, 19.221, 22.938, 30.224", "MB/s, MB/s, MB/s, MB/s, MB/s"
eval avg observed rate, 25.720, MB/s
eval throughput samples per second per epoch, "0.376, 0.443, 0.286, 0.339, 0.439", "samples/s, samples/s, samples/s, samples/s, samples/s"
eval throughput avg samples per second, 0.377, samples/s
eval throughput stdev samples per second, 0.060, samples/s
eval io avg, 24.113, MB/s
eval io stdev, 3.828, MB/s
