metric, value, unit
operation, dlio,
ranks, 72,
read threads, 0,
subfiling, NO,
chunking, NO,
collective meta, YES,
collective data, YES,
train total size, 504.000, GB
train size per rank, 7.000, GB
train emulated compute time per epoch, "5.168, 5.168, 5.168, 5.168, 5.168", "s, s, s, s, s"
train emulated compute time, 25.840, s
train metadata time per epoch, "58.296, 56.823, 60.563, 60.447, 60.623", "s, s, s, s, s"
train metadata time, 296.753, s
train raw read time per epoch, "95.981, 107.771, 105.107, 110.633, 108.507", "s, s, s, s, s"
train total raw read time, 527.999, s
train raw read rate per epoch, "74.681, 66.511, 68.196, 64.790, 66.060", "MB/s, MB/s, MB/s, MB/s, MB/s"
train avg raw read rate, 68.048, MB/s
train observed time per epoch, "285.209, 382.273, 359.086, 388.232, 339.217", "s, s, s, s, s"
train observed time, 1754.017, s
train observed rate per epoch, "25.596, 19.008, 20.253, 18.712, 21.457", "MB/s, MB/s, MB/s, MB/s, MB/s"
train avg observed rate, 21.005, MB/s
train throughput samples per second per epoch, "0.393, 0.293, 0.312, 0.288, 0.330", "samples/s, samples/s, samples/s, samples/s, samples/s"
train throughput avg samples per second, 0.323, samples/s
train throughput stdev samples per second, 0.038, samples/s
train io avg, 20.688, MB/s
train io stdev, 2.415, MB/s
eval total size, 126.000, GB
eval size per rank, 1.750, GB
eval emulated compute time per epoch, "4.522, 4.522, 4.522, 4.522, 4.522", "s, s, s, s, s"
eval emulated compute time, 22.610, s
eval metadata time per epoch, "12.176, 13.076, 13.492, 14.315, 14.018", "s, s, s, s, s"
eval metadata time, 67.077, s
eval raw read time per epoch, "29.138, 29.293, 27.073, 30.706, 32.308", "s, s, s, s, s"
eval total raw read time, 148.518, s
eval raw read rate per epoch, "61.035, 61.035, 65.803, 58.174, 55.312", "MB/s, MB/s, MB/s, MB/s, MB/s"
eval avg raw read rate, 60.538, MB/s
eval observed time per epoch, "178.270, 136.724, 133.841, 149.244, 175.199", "s, s, s, s, s"
eval observed time, 773.279, s
eval observed rate per epoch, "10.313, 13.555, 13.856, 12.382, 10.499", "MB/s, MB/s, MB/s, MB/s, MB/s"
eval avg observed rate, 12.121, MB/s
eval throughput samples per second per epoch, "0.157, 0.205, 0.209, 0.188, 0.160", "samples/s, samples/s, samples/s, samples/s, samples/s"
eval throughput avg samples per second, 0.184, samples/s
eval throughput stdev samples per second, 0.022, samples/s
eval io avg, 11.756, MB/s
eval io stdev, 1.398, MB/s
