metric, value, unit
operation, dlio,
ranks, 24,
read threads, 0,
subfiling, NO,
chunking, NO,
collective meta, YES,
collective data, YES,
train total size, 31.500, GB
train size per rank, 1.312, GB
train emulated compute time per epoch, "0.969, 0.969, 0.969, 0.969, 0.969", "s, s, s, s, s"
train emulated compute time, 4.845, s
train metadata time per epoch, "4.060, 3.295, 3.875, 3.443, 3.938", "s, s, s, s, s"
train metadata time, 18.611, s
train raw read time per epoch, "6.197, 6.601, 6.234, 6.698, 6.287", "s, s, s, s, s"
train total raw read time, 32.018, s
train raw read rate per epoch, "216.886, 203.598, 215.581, 200.644, 213.769", "MB/s, MB/s, MB/s, MB/s, MB/s"
train avg raw read rate, 210.095, MB/s
train observed time per epoch, "17.782, 16.530, 14.857, 14.105, 16.350", "s, s, s, s, s"
train observed time, 79.623, s
train observed rate per epoch, "79.939, 86.369, 96.775, 102.313, 87.380", "MB/s, MB/s, MB/s, MB/s, MB/s"
train avg observed rate, 90.556, MB/s
train throughput samples per second per epoch, "1.181, 1.270, 1.414, 1.489, 1.284", "samples/s, samples/s, samples/s, samples/s, samples/s"
train throughput avg samples per second, 1.328, samples/s
train throughput stdev samples per second, 0.110, samples/s
train io avg, 84.968, MB/s
train io stdev, 7.011, MB/s
eval total size, 6.000, GB
eval size per rank, 256.000, MB
eval emulated compute time per epoch, "0.646, 0.646, 0.646, 0.646, 0.646", "s, s, s, s, s"
eval emulated compute time, 3.230, s
eval metadata time per epoch, "0.594, 0.698, 0.602, 1.010, 0.931", "s, s, s, s, s"
eval metadata time, 3.835, s
eval raw read time per epoch, "1.295, 0.805, 1.086, 1.102, 0.649", "s, s, s, s, s"
eval total raw read time, 4.937, s
eval raw read rate per epoch, "197.410, 317.573, 235.557, 231.742, 393.867", "MB/s, MB/s, MB/s, MB/s, MB/s"
eval avg raw read rate, 275.646, MB/s
eval observed time per epoch, "4.104, 4.153, 4.164, 4.632, 5.249", "s, s, s, s, s"
eval observed time, 22.302, s
eval observed rate per epoch, "74.027, 72.998, 72.776, 64.227, 55.610", "MB/s, MB/s, MB/s, MB/s, MB/s"
eval avg observed rate, 67.928, MB/s
eval throughput samples per second per epoch, "0.975, 0.963, 0.961, 0.864, 0.762", "samples/s, samples/s, samples/s, samples/s, samples/s"
eval throughput avg samples per second, 0.905, samples/s
eval throughput stdev samples per second, 0.082, samples/s
eval io avg, 57.908, MB/s
eval io stdev, 5.238, MB/s
