metric, value, unit
operation, dlio,
ranks, 24,
read threads, 0,
subfiling, NO,
chunking, NO,
collective meta, YES,
collective data, YES,
train total size, 31.500, GB
train size per rank, 1.312, GB
train emulated compute time per epoch, "0.969, 0.969, 0.969, 0.969, 0.969", "s, s, s, s, s"
train emulated compute time, 4.845, s
train metadata time per epoch, "3.262, 3.977, 3.284, 3.513, 3.342", "s, s, s, s, s"
train metadata time, 17.379, s
train raw read time per epoch, "7.146, 5.242, 6.993, 6.433, 6.496", "s, s, s, s, s"
train total raw read time, 32.311, s
train raw read rate per epoch, "188.065, 256.386, 192.195, 208.921, 206.888", "MB/s, MB/s, MB/s, MB/s, MB/s"
train avg raw read rate, 210.491, MB/s
train observed time per epoch, "17.598, 16.450, 14.725, 13.973, 16.317", "s, s, s, s, s"
train observed time, 79.062, s
train observed rate per epoch, "80.823, 86.818, 97.702, 103.353, 87.569", "MB/s, MB/s, MB/s, MB/s, MB/s"
train avg observed rate, 91.253, MB/s
train throughput samples per second per epoch, "1.193, 1.277, 1.426, 1.503, 1.287", "samples/s, samples/s, samples/s, samples/s, samples/s"
train throughput avg samples per second, 1.337, samples/s
train throughput stdev samples per second, 0.112, samples/s
train io avg, 85.581, MB/s
train io stdev, 7.141, MB/s
eval total size, 6.000, GB
eval size per rank, 256.000, MB
eval emulated compute time per epoch, "0.646, 0.646, 0.646, 0.646, 0.646", "s, s, s, s, s"
eval emulated compute time, 3.230, s
eval metadata time per epoch, "0.471, 0.409, 0.534, 1.268, 0.513", "s, s, s, s, s"
eval metadata time, 3.195, s
eval raw read time per epoch, "1.312, 1.494, 1.165, 0.927, 1.071", "s, s, s, s, s"
eval total raw read time, 5.968, s
eval raw read rate per epoch, "194.549, 170.707, 219.345, 275.611, 238.418", "MB/s, MB/s, MB/s, MB/s, MB/s"
eval avg raw read rate, 220.310, MB/s
eval observed time per epoch, "4.010, 4.296, 4.243, 4.546, 5.085", "s, s, s, s, s"
eval observed time, 22.180, s
eval observed rate per epoch, "76.100, 70.138, 71.175, 65.641, 57.672", "MB/s, MB/s, MB/s, MB/s, MB/s"
eval avg observed rate, 68.145, MB/s
eval throughput samples per second per epoch, "0.998, 0.931, 0.943, 0.880, 0.787", "samples/s, samples/s, samples/s, samples/s, samples/s"
eval throughput avg samples per second, 0.908, samples/s
eval throughput stdev samples per second, 0.071, samples/s
eval io avg, 58.085, MB/s
eval io stdev, 4.550, MB/s
