metric, value, unit
operation, dlio,
ranks, 24,
read threads, 0,
subfiling, NO,
chunking, NO,
collective meta, YES,
collective data, YES,
train total size, 126.000, GB
train size per rank, 5.250, GB
train emulated compute time per epoch, "3.876, 3.876, 3.876, 3.876, 3.876", "s, s, s, s, s"
train emulated compute time, 19.380, s
train metadata time per epoch, "45.236, 54.155, 66.717, 41.775, 45.244", "s, s, s, s, s"
train metadata time, 253.126, s
train raw read time per epoch, "142.026, 149.311, 151.807, 132.664, 131.666", "s, s, s, s, s"
train total raw read time, 707.474, s
train raw read rate per epoch, "37.852, 36.005, 35.413, 40.522, 40.830", "MB/s, MB/s, MB/s, MB/s, MB/s"
train avg raw read rate, 38.124, MB/s
train observed time per epoch, "473.636, 455.380, 427.730, 441.025, 489.154", "s, s, s, s, s"
train observed time, 2286.924, s
train observed rate per epoch, "11.443, 11.906, 12.684, 12.298, 11.078", "MB/s, MB/s, MB/s, MB/s, MB/s"
train avg observed rate, 11.882, MB/s
train throughput samples per second per epoch, "0.177, 0.184, 0.196, 0.190, 0.172", "samples/s, samples/s, samples/s, samples/s, samples/s"
train throughput avg samples per second, 0.184, samples/s
train throughput stdev samples per second, 0.009, samples/s
train io avg, 11.780, MB/s
train io stdev, 578.996, KB/s
eval total size, 30.000, GB
eval size per rank, 1.250, GB
eval emulated compute time per epoch, "3.230, 3.230, 3.230, 3.230, 3.230", "s, s, s, s, s"
eval emulated compute time, 16.150, s
eval metadata time per epoch, "7.375, 10.885, 7.344, 9.764, 8.836", "s, s, s, s, s"
eval metadata time, 44.204, s
eval raw read time per epoch, "44.067, 32.073, 33.550, 31.088, 31.737", "s, s, s, s, s"
eval total raw read time, 172.515, s
eval raw read rate per epoch, "28.609, 39.101, 38.146, 41.008, 40.054", "MB/s, MB/s, MB/s, MB/s, MB/s"
eval avg raw read rate, 37.722, MB/s
eval observed time per epoch, "167.549, 161.704, 159.684, 154.227, 157.614", "s, s, s, s, s"
eval observed time, 800.777, s
eval observed rate per epoch, "7.789, 8.076, 8.181, 8.477, 8.290", "MB/s, MB/s, MB/s, MB/s, MB/s"
eval avg observed rate, 8.163, MB/s
eval throughput samples per second per epoch, "0.119, 0.124, 0.125, 0.130, 0.127", "samples/s, samples/s, samples/s, samples/s, samples/s"
eval throughput avg samples per second, 0.125, samples/s
eval throughput stdev samples per second, 0.003, samples/s
eval io avg, 7.998, MB/s
eval io stdev, 225.088, KB/s
