metric, value, unit
operation, dlio,
ranks, 16,
read threads, 0,
subfiling, NO,
chunking, NO,
collective meta, YES,
collective data, YES,
train total size, 63.000, GB
train size per rank, 3.938, GB
train emulated compute time per epoch, "2.907, 2.907, 2.907, 2.907, 2.907", "s, s, s, s, s"
train emulated compute time, 14.535, s
train metadata time per epoch, "0.537, 0.572, 0.440, 0.370, 0.440", "s, s, s, s, s"
train metadata time, 2.358, s
train raw read time per epoch, "3.962, 3.775, 3.724, 3.634, 3.566", "s, s, s, s, s"
train total raw read time, 18.660, s
train raw read rate per epoch, "1017.779, 1.043, 1.057, 1.083, 1.104", "MB/s, GB/s, GB/s, GB/s, GB/s"
train avg raw read rate, 1.056, GB/s
train observed time per epoch, "8.848, 8.030, 7.768, 7.654, 7.517", "s, s, s, s, s"
train observed time, 39.817, s
train observed rate per epoch, "678.637, 787.062, 829.478, 849.380, 874.668", "MB/s, MB/s, MB/s, MB/s, MB/s"
train avg observed rate, 803.845, MB/s
train throughput samples per second per epoch, "7.120, 7.846, 8.110, 8.231, 8.381", "samples/s, samples/s, samples/s, samples/s, samples/s"
train throughput avg samples per second, 7.938, samples/s
train throughput stdev samples per second, 0.445, samples/s
train io avg, 508.010, MB/s
train io stdev, 28.473, MB/s
eval total size, 16.000, GB
eval size per rank, 1.000, GB
eval emulated compute time per epoch, "2.584, 2.584, 2.584, 2.584, 2.584", "s, s, s, s, s"
eval emulated compute time, 12.920, s
eval metadata time per epoch, "0.170, 0.097, 0.113, 0.095, 0.134", "s, s, s, s, s"
eval metadata time, 0.609, s
eval raw read time per epoch, "0.795, 0.914, 0.873, 0.852, 0.771", "s, s, s, s, s"
eval total raw read time, 4.204, s
eval raw read rate per epoch, "1.258, 1.094, 1.146, 1.173, 1.296", "GB/s, GB/s, GB/s, GB/s, GB/s"
eval avg raw read rate, 1.193, GB/s
eval observed time per epoch, "4.127, 3.975, 3.871, 3.848, 5.830", "s, s, s, s, s"
eval observed time, 21.650, s
eval observed rate per epoch, "663.808, 736.252, 795.759, 810.278, 315.470", "MB/s, MB/s, MB/s, MB/s, MB/s"
eval avg observed rate, 664.313, MB/s
eval throughput samples per second per epoch, "3.877, 4.025, 4.133, 4.158, 2.744", "samples/s, samples/s, samples/s, samples/s, samples/s"
eval throughput avg samples per second, 3.788, samples/s
eval throughput stdev samples per second, 0.531, samples/s
eval io avg, 242.416, MB/s
eval io stdev, 33.982, MB/s
