metric, value, unit
operation, dlio,
ranks, 24,
read threads, 0,
subfiling, NO,
chunking, NO,
collective meta, YES,
collective data, YES,
train total size, 31.500, GB
train size per rank, 1.312, GB
train emulated compute time per epoch, "0.969, 0.969, 0.969, 0.969, 0.969", "s, s, s, s, s"
train emulated compute time, 4.845, s
train metadata time per epoch, "4.593, 3.648, 4.296, 4.089, 3.866", "s, s, s, s, s"
train metadata time, 20.493, s
train raw read time per epoch, "6.538, 6.023, 5.896, 5.663, 6.273", "s, s, s, s, s"
train total raw read time, 30.394, s
train raw read rate per epoch, "205.570, 223.126, 227.932, 237.328, 214.251", "MB/s, MB/s, MB/s, MB/s, MB/s"
train avg raw read rate, 221.642, MB/s
train observed time per epoch, "17.679, 16.122, 14.570, 14.225, 16.173", "s, s, s, s, s"
train observed time, 78.768, s
train observed rate per epoch, "80.433, 88.697, 98.813, 101.384, 88.399", "MB/s, MB/s, MB/s, MB/s, MB/s"
train avg observed rate, 91.546, MB/s
train throughput samples per second per epoch, "1.188, 1.303, 1.441, 1.476, 1.298", "samples/s, samples/s, samples/s, samples/s, samples/s"
train throughput avg samples per second, 1.341, samples/s
train throughput stdev samples per second, 0.105, samples/s
train io avg, 85.843, MB/s
train io stdev, 6.716, MB/s
eval total size, 6.000, GB
eval size per rank, 256.000, MB
eval emulated compute time per epoch, "0.646, 0.646, 0.646, 0.646, 0.646", "s, s, s, s, s"
eval emulated compute time, 3.230, s
eval metadata time per epoch, "0.785, 0.696, 0.755, 1.190, 0.622", "s, s, s, s, s"
eval metadata time, 4.048, s
eval raw read time per epoch, "0.993, 0.924, 1.097, 0.933, 1.053", "s, s, s, s, s"
eval total raw read time, 5.001, s
eval raw read rate per epoch, "257.491, 276.565, 232.696, 273.704, 242.232", "MB/s, MB/s, MB/s, MB/s, MB/s"
eval avg raw read rate, 257.121, MB/s
eval observed time per epoch, "4.412, 4.581, 4.397, 4.738, 5.063", "s, s, s, s, s"
eval observed time, 23.190, s
eval observed rate per epoch, "67.984, 65.055, 68.255, 62.564, 57.960", "MB/s, MB/s, MB/s, MB/s, MB/s"
eval avg observed rate, 64.364, MB/s
eval throughput samples per second per epoch, "0.907, 0.873, 0.910, 0.844, 0.790", "samples/s, samples/s, samples/s, samples/s, samples/s"
eval throughput avg samples per second, 0.865, samples/s
eval throughput stdev samples per second, 0.044, samples/s
eval io avg, 55.347, MB/s
eval io stdev, 2.841, MB/s
