metric, value, unit
operation, dlio,
ranks, 24,
read threads, 0,
subfiling, NO,
chunking, NO,
collective meta, YES,
collective data, YES,
train total size, 504.000, GB
train size per rank, 21.000, GB
train emulated compute time per epoch, "15.504, 15.504, 15.504, 15.504, 15.504", "s, s, s, s, s"
train emulated compute time, 77.520, s
train metadata time per epoch, "83.377, 83.766, 86.776, 83.190, 86.004", "s, s, s, s, s"
train metadata time, 423.113, s
train raw read time per epoch, "149.785, 153.608, 152.931, 155.820, 149.252", "s, s, s, s, s"
train total raw read time, 761.396, s
train raw read rate per epoch, "143.565, 139.992, 140.612, 138.005, 144.078", "MB/s, MB/s, MB/s, MB/s, MB/s"
train avg raw read rate, 141.251, MB/s
train observed time per epoch, "317.116, 317.679, 318.201, 316.578, 318.682", "s, s, s, s, s"
train observed time, 1588.255, s
train observed rate per epoch, "71.297, 71.164, 71.041, 71.424, 70.928", "MB/s, MB/s, MB/s, MB/s, MB/s"
train avg observed rate, 71.171, MB/s
train throughput samples per second per epoch, "1.060, 1.058, 1.056, 1.061, 1.054", "samples/s, samples/s, samples/s, samples/s, samples/s"
train throughput avg samples per second, 1.058, samples/s
train throughput stdev samples per second, 0.002, samples/s
train io avg, 67.697, MB/s
train io stdev, 163.445, KB/s
eval total size, 126.000, GB
eval size per rank, 5.250, GB
eval emulated compute time per epoch, "13.566, 13.566, 13.566, 13.566, 13.566", "s, s, s, s, s"
eval emulated compute time, 67.830, s
eval metadata time per epoch, "16.555, 18.505, 17.688, 17.121, 17.079", "s, s, s, s, s"
eval metadata time, 86.948, s
eval raw read time per epoch, "39.467, 36.174, 38.342, 39.970, 38.095", "s, s, s, s, s"
eval total raw read time, 192.048, s
eval raw read rate per epoch, "135.421, 147.819, 140.189, 134.468, 140.189", "MB/s, MB/s, MB/s, MB/s, MB/s"
eval avg raw read rate, 140.133, MB/s
eval observed time per epoch, "112.198, 112.308, 113.718, 111.879, 112.176", "s, s, s, s, s"
eval observed time, 562.279, s
eval observed rate per epoch, "54.505, 54.444, 53.678, 54.682, 54.518", "MB/s, MB/s, MB/s, MB/s, MB/s"
eval avg observed rate, 54.365, MB/s
eval throughput samples per second per epoch, "0.749, 0.748, 0.739, 0.751, 0.749", "samples/s, samples/s, samples/s, samples/s, samples/s"
eval throughput avg samples per second, 0.747, samples/s
eval throughput stdev samples per second, 0.004, samples/s
eval io avg, 47.807, MB/s
eval io stdev, 279.506, KB/s
