metric, value, unit
operation, dlio,
ranks, 72,
read threads, 0,
subfiling, NO,
chunking, NO,
collective meta, YES,
collective data, YES,
train total size, 504.000, GB
train size per rank, 7.000, GB
train emulated compute time per epoch, "5.168, 5.168, 5.168, 5.168, 5.168", "s, s, s, s, s"
train emulated compute time, 25.840, s
train metadata time per epoch, "33.738, 34.547, 33.590, 33.440, 32.586", "s, s, s, s, s"
train metadata time, 167.902, s
train raw read time per epoch, "43.117, 50.337, 52.610, 55.034, 55.039", "s, s, s, s, s"
train total raw read time, 256.138, s
train raw read rate per epoch, "166.244, 142.398, 136.246, 130.245, 130.235", "MB/s, MB/s, MB/s, MB/s, MB/s"
train avg raw read rate, 141.074, MB/s
train observed time per epoch, "214.848, 296.496, 277.275, 214.915, 156.919", "s, s, s, s, s"
train observed time, 1160.453, s
train observed rate per epoch, "34.185, 24.604, 26.342, 34.174, 47.234", "MB/s, MB/s, MB/s, MB/s, MB/s"
train avg observed rate, 33.308, MB/s
train throughput samples per second per epoch, "0.521, 0.378, 0.404, 0.521, 0.714", "samples/s, samples/s, samples/s, samples/s, samples/s"
train throughput avg samples per second, 0.508, samples/s
train throughput stdev samples per second, 0.119, samples/s
train io avg, 32.484, MB/s
train io stdev, 7.598, MB/s
eval total size, 126.000, GB
eval size per rank, 1.750, GB
eval emulated compute time per epoch, "4.522, 4.522, 4.522, 4.522, 4.522", "s, s, s, s, s"
eval emulated compute time, 22.610, s
eval metadata time per epoch, "5.762, 6.207, 6.250, 6.970, 6.753", "s, s, s, s, s"
eval metadata time, 31.941, s
eval raw read time per epoch, "13.568, 14.642, 14.205, 16.285, 17.184", "s, s, s, s, s"
eval total raw read time, 75.885, s
eval raw read rate per epoch, "131.606, 122.070, 125.885, 109.672, 103.950", "MB/s, MB/s, MB/s, MB/s, MB/s"
eval avg raw read rate, 118.985, MB/s
eval observed time per epoch, "75.987, 63.322, 85.306, 65.341, 50.366", "s, s, s, s, s"
eval observed time, 340.321, s
eval observed rate per epoch, "25.075, 30.476, 22.183, 29.464, 39.089", "MB/s, MB/s, MB/s, MB/s, MB/s"
eval avg observed rate, 29.257, MB/s
eval throughput samples per second per epoch, "0.368, 0.442, 0.328, 0.429, 0.556", "samples/s, samples/s, samples/s, samples/s, samples/s"
eval throughput avg samples per second, 0.425, samples/s
eval throughput stdev samples per second, 0.077, samples/s
eval io avg, 27.179, MB/s
eval io stdev, 4.958, MB/s
