metric, value, unit
operation, dlio,
ranks, 24,
read threads, 0,
subfiling, NO,
chunking, NO,
collective meta, YES,
collective data, YES,
train total size, 126.000, GB
train size per rank, 5.250, GB
train emulated compute time per epoch, "3.876, 3.876, 3.876, 3.876, 3.876", "s, s, s, s, s"
train emulated compute time, 19.380, s
train metadata time per epoch, "16.733, 19.368, 18.111, 20.030, 19.303", "s, s, s, s, s"
train metadata time, 93.546, s
train raw read time per epoch, "24.280, 29.121, 30.128, 30.746, 32.663", "s, s, s, s, s"
train total raw read time, 146.938, s
train raw read rate per epoch, "221.420, 184.609, 178.438, 174.853, 164.589", "MB/s, MB/s, MB/s, MB/s, MB/s"
train avg raw read rate, 184.781, MB/s
train observed time per epoch, "75.708, 72.411, 74.773, 75.916, 77.134", "s, s, s, s, s"
train observed time, 375.942, s
train observed rate per epoch, "74.841, 78.441, 75.827, 74.625, 73.384", "MB/s, MB/s, MB/s, MB/s, MB/s"
train avg observed rate, 75.424, MB/s
train throughput samples per second per epoch, "1.110, 1.160, 1.123, 1.106, 1.089", "samples/s, samples/s, samples/s, samples/s, samples/s"
train throughput avg samples per second, 1.118, samples/s
train throughput stdev samples per second, 0.024, samples/s
train io avg, 71.532, MB/s
train io stdev, 1.525, MB/s
eval total size, 30.000, GB
eval size per rank, 1.250, GB
eval emulated compute time per epoch, "3.230, 3.230, 3.230, 3.230, 3.230", "s, s, s, s, s"
eval emulated compute time, 16.150, s
eval metadata time per epoch, "5.584, 4.752, 4.856, 5.073, 6.165", "s, s, s, s, s"
eval metadata time, 26.431, s
eval raw read time per epoch, "7.848, 6.456, 5.570, 7.176, 6.475", "s, s, s, s, s"
eval total raw read time, 33.525, s
eval raw read rate per epoch, "163.078, 197.410, 228.882, 178.337, 197.410", "MB/s, MB/s, MB/s, MB/s, MB/s"
eval avg raw read rate, 193.443, MB/s
eval observed time per epoch, "26.099, 25.220, 25.340, 25.755, 26.129", "s, s, s, s, s"
eval observed time, 128.543, s
eval observed rate per epoch, "55.970, 58.208, 57.892, 56.826, 55.897", "MB/s, MB/s, MB/s, MB/s, MB/s"
eval avg observed rate, 56.959, MB/s
eval throughput samples per second per epoch, "0.766, 0.793, 0.789, 0.777, 0.765", "samples/s, samples/s, samples/s, samples/s, samples/s"
eval throughput avg samples per second, 0.778, samples/s
eval throughput stdev samples per second, 0.011, samples/s
eval io avg, 49.799, MB/s
eval io stdev, 746.864, KB/s
