metric, value, unit
operation, dlio,
ranks, 216,
read threads, 0,
subfiling, NO,
chunking, NO,
collective meta, YES,
collective data, YES,
train total size, 472.500, GB
train size per rank, 2.188, GB
train emulated compute time per epoch, "1.615, 1.615, 1.615, 1.615, 1.615", "s, s, s, s, s"
train emulated compute time, 8.075, s
train metadata time per epoch, "20.072, 15.443, 12.376, 15.212, 14.695", "s, s, s, s, s"
train metadata time, 77.799, s
train raw read time per epoch, "19.070, 17.660, 19.325, 19.307, 20.061", "s, s, s, s, s"
train total raw read time, 95.423, s
train raw read rate per epoch, "117.463, 126.838, 115.912, 116.018, 111.661", "MB/s, MB/s, MB/s, MB/s, MB/s"
train avg raw read rate, 117.578, MB/s
train observed time per epoch, "62.381, 60.538, 63.987, 66.822, 68.517", "s, s, s, s, s"
train observed time, 322.246, s
train observed rate per epoch, "36.862, 38.015, 35.913, 34.352, 33.481", "MB/s, MB/s, MB/s, MB/s, MB/s"
train avg observed rate, 35.725, MB/s
train throughput samples per second per epoch, "0.561, 0.578, 0.547, 0.524, 0.511", "samples/s, samples/s, samples/s, samples/s, samples/s"
train throughput avg samples per second, 0.544, samples/s
train throughput stdev samples per second, 0.024, samples/s
train io avg, 34.826, MB/s
train io stdev, 1.561, MB/s
eval total size, 108.000, GB
eval size per rank, 512.000, MB
eval emulated compute time per epoch, "1.292, 1.292, 1.292, 1.292, 1.292", "s, s, s, s, s"
eval emulated compute time, 6.460, s
eval metadata time per epoch, "3.576, 2.154, 2.152, 3.430, 2.962", "s, s, s, s, s"
eval metadata time, 14.273, s
eval raw read time per epoch, "3.478, 3.669, 3.126, 3.724, 3.570", "s, s, s, s, s"
eval total raw read time, 17.567, s
eval raw read rate per epoch, "146.865, 139.236, 163.078, 137.329, 143.051", "MB/s, MB/s, MB/s, MB/s, MB/s"
eval avg raw read rate, 146.287, MB/s
eval observed time per epoch, "32.212, 26.820, 39.105, 29.427, 34.719", "s, s, s, s, s"
eval observed time, 162.284, s
eval observed rate per epoch, "16.559, 20.056, 13.540, 18.197, 15.316", "MB/s, MB/s, MB/s, MB/s, MB/s"
eval avg observed rate, 16.733, MB/s
eval throughput samples per second per epoch, "0.248, 0.298, 0.205, 0.272, 0.230", "samples/s, samples/s, samples/s, samples/s, samples/s"
eval throughput avg samples per second, 0.251, samples/s
eval throughput stdev samples per second, 0.032, samples/s
eval io avg, 16.044, MB/s
eval io stdev, 2.074, MB/s
