metric, value, unit
operation, dlio,
ranks, 24,
read threads, 0,
subfiling, NO,
chunking, NO,
collective meta, YES,
collective data, YES,
train total size, 31.500, GB
train size per rank, 1.312, GB
train emulated compute time per epoch, "0.969, 0.969, 0.969, 0.969, 0.969", "s, s, s, s, s"
train emulated compute time, 4.845, s
train metadata time per epoch, "4.224, 3.663, 3.675, 4.045, 3.687", "s, s, s, s, s"
train metadata time, 19.294, s
train raw read time per epoch, "6.249, 6.201, 6.055, 5.892, 5.974", "s, s, s, s, s"
train total raw read time, 30.370, s
train raw read rate per epoch, "215.077, 216.733, 221.981, 228.119, 224.986", "MB/s, MB/s, MB/s, MB/s, MB/s"
train avg raw read rate, 221.379, MB/s
train observed time per epoch, "18.872, 14.196, 14.364, 13.727, 14.010", "s, s, s, s, s"
train observed time, 75.170, s
train observed rate per epoch, "75.071, 101.608, 100.333, 105.347, 103.056", "MB/s, MB/s, MB/s, MB/s, MB/s"
train avg observed rate, 97.083, MB/s
train throughput samples per second per epoch, "1.113, 1.479, 1.462, 1.530, 1.499", "samples/s, samples/s, samples/s, samples/s, samples/s"
train throughput avg samples per second, 1.417, samples/s
train throughput stdev samples per second, 0.154, samples/s
train io avg, 90.665, MB/s
train io stdev, 9.830, MB/s
eval total size, 6.000, GB
eval size per rank, 256.000, MB
eval emulated compute time per epoch, "0.646, 0.646, 0.646, 0.646, 0.646", "s, s, s, s, s"
eval emulated compute time, 3.230, s
eval metadata time per epoch, "1.024, 0.744, 0.624, 0.904, 1.133", "s, s, s, s, s"
eval metadata time, 4.429, s
eval raw read time per epoch, "1.349, 1.101, 0.984, 1.018, 1.042", "s, s, s, s, s"
eval total raw read time, 5.494, s
eval raw read rate per epoch, "189.780, 231.742, 259.399, 250.815, 245.094", "MB/s, MB/s, MB/s, MB/s, MB/s"
eval avg raw read rate, 235.893, MB/s
eval observed time per epoch, "5.480, 4.290, 3.946, 4.713, 5.286", "s, s, s, s, s"
eval observed time, 23.715, s
eval observed rate per epoch, "52.956, 70.252, 77.572, 62.941, 55.177", "MB/s, MB/s, MB/s, MB/s, MB/s"
eval avg observed rate, 63.779, MB/s
eval throughput samples per second per epoch, "0.730, 0.933, 1.015, 0.849, 0.757", "samples/s, samples/s, samples/s, samples/s, samples/s"
eval throughput avg samples per second, 0.857, samples/s
eval throughput stdev samples per second, 0.107, samples/s
eval io avg, 54.845, MB/s
eval io stdev, 6.826, MB/s
