metric, value, unit
operation, dlio,
ranks, 24,
read threads, 0,
subfiling, NO,
chunking, NO,
collective meta, YES,
collective data, YES,
train total size, 31.500, GB
train size per rank, 1.312, GB
train emulated compute time per epoch, "0.969, 0.969, 0.969, 0.969, 0.969", "s, s, s, s, s"
train emulated compute time, 4.845, s
train metadata time per epoch, "3.385, 3.237, 2.852, 4.073, 3.498", "s, s, s, s, s"
train metadata time, 17.046, s
train raw read time per epoch, "6.929, 6.564, 7.484, 5.684, 5.817", "s, s, s, s, s"
train total raw read time, 32.478, s
train raw read rate per epoch, "193.973, 204.768, 179.577, 236.440, 231.051", "MB/s, MB/s, MB/s, MB/s, MB/s"
train avg raw read rate, 209.161, MB/s
train observed time per epoch, "18.966, 14.160, 14.390, 13.799, 13.821", "s, s, s, s, s"
train observed time, 75.136, s
train observed rate per epoch, "74.680, 101.888, 100.142, 104.755, 104.575", "MB/s, MB/s, MB/s, MB/s, MB/s"
train avg observed rate, 97.207, MB/s
train throughput samples per second per epoch, "1.107, 1.483, 1.459, 1.522, 1.519", "samples/s, samples/s, samples/s, samples/s, samples/s"
train throughput avg samples per second, 1.418, samples/s
train throughput stdev samples per second, 0.157, samples/s
train io avg, 90.764, MB/s
train io stdev, 10.062, MB/s
eval total size, 6.000, GB
eval size per rank, 256.000, MB
eval emulated compute time per epoch, "0.646, 0.646, 0.646, 0.646, 0.646", "s, s, s, s, s"
eval emulated compute time, 3.230, s
eval metadata time per epoch, "0.770, 0.519, 0.673, 0.913, 1.019", "s, s, s, s, s"
eval metadata time, 3.893, s
eval raw read time per epoch, "1.515, 1.264, 1.041, 1.047, 1.039", "s, s, s, s, s"
eval total raw read time, 5.906, s
eval raw read rate per epoch, "168.800, 202.179, 245.094, 244.141, 246.048", "MB/s, MB/s, MB/s, MB/s, MB/s"
eval avg raw read rate, 221.658, MB/s
eval observed time per epoch, "5.256, 4.337, 3.906, 4.741, 5.223", "s, s, s, s, s"
eval observed time, 23.463, s
eval observed rate per epoch, "55.527, 69.357, 78.528, 62.516, 55.932", "MB/s, MB/s, MB/s, MB/s, MB/s"
eval avg observed rate, 64.372, MB/s
eval throughput samples per second per epoch, "0.761, 0.922, 1.024, 0.844, 0.766", "samples/s, samples/s, samples/s, samples/s, samples/s"
eval throughput avg samples per second, 0.863, samples/s
eval throughput stdev samples per second, 0.100, samples/s
eval io avg, 55.256, MB/s
eval io stdev, 6.379, MB/s
