metric, value, unit
operation, dlio,
ranks, 24,
read threads, 0,
subfiling, NO,
chunking, NO,
collective meta, YES,
collective data, YES,
train total size, 31.500, GB
train size per rank, 1.312, GB
train emulated compute time per epoch, "0.969, 0.969, 0.969, 0.969, 0.969", "s, s, s, s, s"
train emulated compute time, 4.845, s
train metadata time per epoch, "4.368, 3.395, 3.771, 4.136, 3.581", "s, s, s, s, s"
train metadata time, 19.252, s
train raw read time per epoch, "5.184, 5.778, 5.843, 5.812, 5.651", "s, s, s, s, s"
train total raw read time, 28.267, s
train raw read rate per epoch, "259.271, 232.605, 230.029, 231.248, 237.835", "MB/s, MB/s, MB/s, MB/s, MB/s"
train avg raw read rate, 238.198, MB/s
train observed time per epoch, "18.718, 15.028, 14.371, 14.482, 14.876", "s, s, s, s, s"
train observed time, 77.475, s
train observed rate per epoch, "75.721, 95.600, 100.283, 99.462, 96.639", "MB/s, MB/s, MB/s, MB/s, MB/s"
train avg observed rate, 93.541, MB/s
train throughput samples per second per epoch, "1.122, 1.397, 1.461, 1.450, 1.412", "samples/s, samples/s, samples/s, samples/s, samples/s"
train throughput avg samples per second, 1.368, samples/s
train throughput stdev samples per second, 0.126, samples/s
train io avg, 87.582, MB/s
train io stdev, 8.033, MB/s
eval total size, 6.000, GB
eval size per rank, 256.000, MB
eval emulated compute time per epoch, "0.646, 0.646, 0.646, 0.646, 0.646", "s, s, s, s, s"
eval emulated compute time, 3.230, s
eval metadata time per epoch, "0.600, 0.704, 0.806, 0.696, 0.742", "s, s, s, s, s"
eval metadata time, 3.548, s
eval raw read time per epoch, "0.971, 0.955, 0.752, 0.850, 0.903", "s, s, s, s, s"
eval total raw read time, 4.431, s
eval raw read rate per epoch, "263.214, 267.982, 340.461, 300.407, 283.241", "MB/s, MB/s, MB/s, MB/s, MB/s"
eval avg raw read rate, 291.366, MB/s
eval observed time per epoch, "4.394, 4.255, 4.909, 3.895, 4.377", "s, s, s, s, s"
eval observed time, 21.830, s
eval observed rate per epoch, "68.295, 70.932, 60.057, 78.803, 68.616", "MB/s, MB/s, MB/s, MB/s, MB/s"
eval avg observed rate, 69.341, MB/s
eval throughput samples per second per epoch, "0.910, 0.940, 0.815, 1.027, 0.914", "samples/s, samples/s, samples/s, samples/s, samples/s"
eval throughput avg samples per second, 0.921, samples/s
eval throughput stdev samples per second, 0.068, samples/s
eval io avg, 58.958, MB/s
eval io stdev, 4.344, MB/s
