metric, value, unit
operation, dlio,
ranks, 216,
read threads, 0,
subfiling, NO,
chunking, NO,
collective meta, YES,
collective data, YES,
train total size, 472.500, GB
train size per rank, 2.188, GB
train emulated compute time per epoch, "1.615, 1.615, 1.615, 1.615, 1.615", "s, s, s, s, s"
train emulated compute time, 8.075, s
train metadata time per epoch, "8.235, 8.294, 9.142, 8.673, 7.994", "s, s, s, s, s"
train metadata time, 42.338, s
train raw read time per epoch, "8.922, 9.339, 9.394, 9.126, 9.054", "s, s, s, s, s"
train total raw read time, 45.834, s
train raw read rate per epoch, "251.066, 239.856, 238.459, 245.460, 247.405", "MB/s, MB/s, MB/s, MB/s, MB/s"
train avg raw read rate, 244.449, MB/s
train observed time per epoch, "110.294, 89.870, 93.953, 88.025, 101.486", "s, s, s, s, s"
train observed time, 483.628, s
train observed rate per epoch, "20.610, 25.381, 24.258, 25.923, 22.429", "MB/s, MB/s, MB/s, MB/s, MB/s"
train avg observed rate, 23.720, MB/s
train throughput samples per second per epoch, "0.317, 0.389, 0.373, 0.398, 0.345", "samples/s, samples/s, samples/s, samples/s, samples/s"
train throughput avg samples per second, 0.364, samples/s
train throughput stdev samples per second, 0.030, samples/s
train io avg, 23.318, MB/s
train io stdev, 1.896, MB/s
eval total size, 108.000, GB
eval size per rank, 512.000, MB
eval emulated compute time per epoch, "1.292, 1.292, 1.292, 1.292, 1.292", "s, s, s, s, s"
eval emulated compute time, 6.460, s
eval metadata time per epoch, "2.244, 1.778, 2.531, 2.405, 2.658", "s, s, s, s, s"
eval metadata time, 11.616, s
eval raw read time per epoch, "2.440, 2.555, 3.867, 2.677, 2.917", "s, s, s, s, s"
eval total raw read time, 14.456, s
eval raw read rate per epoch, "209.808, 200.271, 131.606, 190.734, 175.476", "MB/s, MB/s, MB/s, MB/s, MB/s"
eval avg raw read rate, 181.884, MB/s
eval observed time per epoch, "62.672, 60.028, 44.741, 55.919, 68.960", "s, s, s, s, s"
eval observed time, 292.320, s
eval observed rate per epoch, "8.341, 8.717, 11.783, 9.372, 7.565", "MB/s, MB/s, MB/s, MB/s, MB/s"
eval avg observed rate, 9.156, MB/s
eval throughput samples per second per epoch, "0.128, 0.133, 0.179, 0.143, 0.116", "samples/s, samples/s, samples/s, samples/s, samples/s"
eval throughput avg samples per second, 0.140, samples/s
eval throughput stdev samples per second, 0.021, samples/s
eval io avg, 8.944, MB/s
eval io stdev, 1.369, MB/s
