metric, value, unit
operation, dlio,
ranks, 24,
read threads, 0,
subfiling, NO,
chunking, NO,
collective meta, YES,
collective data, YES,
train total size, 31.500, GB
train size per rank, 1.312, GB
train emulated compute time per epoch, "0.969, 0.969, 0.969, 0.969, 0.969", "s, s, s, s, s"
train emulated compute time, 4.845, s
train metadata time per epoch, "4.133, 3.240, 3.648, 3.545, 3.205", "s, s, s, s, s"
train metadata time, 17.770, s
train raw read time per epoch, "6.427, 6.971, 6.755, 7.413, 6.589", "s, s, s, s, s"
train total raw read time, 34.154, s
train raw read rate per epoch, "209.131, 192.811, 198.959, 181.304, 203.991", "MB/s, MB/s, MB/s, MB/s, MB/s"
train avg raw read rate, 197.239, MB/s
train observed time per epoch, "16.705, 15.598, 14.996, 14.066, 13.470", "s, s, s, s, s"
train observed time, 74.834, s
train observed rate per epoch, "85.410, 91.873, 95.813, 102.619, 107.514", "MB/s, MB/s, MB/s, MB/s, MB/s"
train avg observed rate, 96.646, MB/s
train throughput samples per second per epoch, "1.257, 1.346, 1.400, 1.493, 1.559", "samples/s, samples/s, samples/s, samples/s, samples/s"
train throughput avg samples per second, 1.411, samples/s
train throughput stdev samples per second, 0.106, samples/s
train io avg, 90.314, MB/s
train io stdev, 6.810, MB/s
eval total size, 6.000, GB
eval size per rank, 256.000, MB
eval emulated compute time per epoch, "0.646, 0.646, 0.646, 0.646, 0.646", "s, s, s, s, s"
eval emulated compute time, 3.230, s
eval metadata time per epoch, "0.788, 0.771, 0.763, 1.244, 0.714", "s, s, s, s, s"
eval metadata time, 4.280, s
eval raw read time per epoch, "1.660, 1.043, 1.043, 1.120, 1.393", "s, s, s, s, s"
eval total raw read time, 6.258, s
eval raw read rate per epoch, "153.541, 245.094, 245.094, 227.928, 183.105", "MB/s, MB/s, MB/s, MB/s, MB/s"
eval avg raw read rate, 211.518, MB/s
eval observed time per epoch, "5.169, 4.760, 4.157, 5.298, 5.623", "s, s, s, s, s"
eval observed time, 25.006, s
eval observed rate per epoch, "56.602, 62.231, 72.915, 55.035, 51.438", "MB/s, MB/s, MB/s, MB/s, MB/s"
eval avg observed rate, 59.644, MB/s
eval throughput samples per second per epoch, "0.774, 0.840, 0.962, 0.755, 0.711", "samples/s, samples/s, samples/s, samples/s, samples/s"
eval throughput avg samples per second, 0.809, samples/s
eval throughput stdev samples per second, 0.087, samples/s
eval io avg, 51.750, MB/s
eval io stdev, 5.590, MB/s
