metric, value, unit
operation, dlio,
ranks, 24,
read threads, 0,
subfiling, NO,
chunking, NO,
collective meta, YES,
collective data, YES,
train total size, 31.500, GB
train size per rank, 1.312, GB
train emulated compute time per epoch, "0.969, 0.969, 0.969, 0.969, 0.969", "s, s, s, s, s"
train emulated compute time, 4.845, s
train metadata time per epoch, "3.761, 4.111, 3.865, 3.634, 4.060", "s, s, s, s, s"
train metadata time, 19.431, s
train raw read time per epoch, "6.509, 6.166, 6.435, 7.250, 5.738", "s, s, s, s, s"
train total raw read time, 32.097, s
train raw read rate per epoch, "206.479, 217.985, 208.861, 185.378, 234.246", "MB/s, MB/s, MB/s, MB/s, MB/s"
train avg raw read rate, 210.590, MB/s
train observed time per epoch, "16.685, 15.834, 14.986, 14.175, 13.655", "s, s, s, s, s"
train observed time, 75.334, s
train observed rate per epoch, "85.519, 90.412, 95.886, 101.775, 105.945", "MB/s, MB/s, MB/s, MB/s, MB/s"
train avg observed rate, 95.907, MB/s
train throughput samples per second per epoch, "1.259, 1.326, 1.401, 1.482, 1.538", "samples/s, samples/s, samples/s, samples/s, samples/s"
train throughput avg samples per second, 1.401, samples/s
train throughput stdev samples per second, 0.101, samples/s
train io avg, 89.672, MB/s
train io stdev, 6.469, MB/s
eval total size, 6.000, GB
eval size per rank, 256.000, MB
eval emulated compute time per epoch, "0.646, 0.646, 0.646, 0.646, 0.646", "s, s, s, s, s"
eval emulated compute time, 3.230, s
eval metadata time per epoch, "0.701, 1.008, 0.757, 1.513, 0.911", "s, s, s, s, s"
eval metadata time, 4.889, s
eval raw read time per epoch, "1.499, 1.422, 0.913, 0.794, 1.181", "s, s, s, s, s"
eval total raw read time, 5.808, s
eval raw read rate per epoch, "170.707, 179.290, 280.380, 322.342, 216.483", "MB/s, MB/s, MB/s, MB/s, MB/s"
eval avg raw read rate, 234.112, MB/s
eval observed time per epoch, "5.356, 4.547, 3.983, 5.281, 5.770", "s, s, s, s, s"
eval observed time, 24.937, s
eval observed rate per epoch, "54.353, 65.616, 76.722, 55.232, 49.963", "MB/s, MB/s, MB/s, MB/s, MB/s"
eval avg observed rate, 60.377, MB/s
eval throughput samples per second per epoch, "0.747, 0.880, 1.004, 0.757, 0.693", "samples/s, samples/s, samples/s, samples/s, samples/s"
eval throughput avg samples per second, 0.816, samples/s
eval throughput stdev samples per second, 0.112, samples/s
eval io avg, 52.243, MB/s
eval io stdev, 7.172, MB/s
