metric, value, unit
operation, dlio,
ranks, 24,
read threads, 0,
subfiling, NO,
chunking, NO,
collective meta, YES,
collective data, YES,
train total size, 504.000, GB
train size per rank, 21.000, GB
train emulated compute time per epoch, "15.504, 15.504, 15.504, 15.504, 15.504", "s, s, s, s, s"
train emulated compute time, 77.520, s
train metadata time per epoch, "214.967, 216.088, 217.685, 218.967, 215.855", "s, s, s, s, s"
train metadata time, 1083.561, s
train raw read time per epoch, "232.606, 243.771, 245.279, 243.077, 237.703", "s, s, s, s, s"
train total raw read time, 1202.434, s
train raw read rate per epoch, "92.447, 88.214, 87.671, 88.466, 90.466", "MB/s, MB/s, MB/s, MB/s, MB/s"
train avg raw read rate, 89.453, MB/s
train observed time per epoch, "542.976, 584.992, 581.921, 672.244, 637.799", "s, s, s, s, s"
train observed time, 3019.932, s
train observed rate per epoch, "40.768, 37.760, 37.965, 32.743, 34.556", "MB/s, MB/s, MB/s, MB/s, MB/s"
train avg observed rate, 36.758, MB/s
train throughput samples per second per epoch, "0.619, 0.574, 0.577, 0.500, 0.527", "samples/s, samples/s, samples/s, samples/s, samples/s"
train throughput avg samples per second, 0.559, samples/s
train throughput stdev samples per second, 0.042, samples/s
train io avg, 35.804, MB/s
train io stdev, 2.668, MB/s
eval total size, 126.000, GB
eval size per rank, 5.250, GB
eval emulated compute time per epoch, "13.566, 13.566, 13.566, 13.566, 13.566", "s, s, s, s, s"
eval emulated compute time, 67.830, s
eval metadata time per epoch, "53.748, 50.546, 50.922, 51.674, 51.447", "s, s, s, s, s"
eval metadata time, 258.338, s
eval raw read time per epoch, "65.821, 61.883, 64.973, 64.131, 64.114", "s, s, s, s, s"
eval total raw read time, 320.922, s
eval raw read rate per epoch, "81.062, 86.784, 82.016, 82.969, 82.969", "MB/s, MB/s, MB/s, MB/s, MB/s"
eval avg raw read rate, 83.794, MB/s
eval observed time per epoch, "206.827, 243.536, 209.578, 236.369, 227.581", "s, s, s, s, s"
eval observed time, 1123.892, s
eval observed rate per epoch, "27.816, 23.377, 27.427, 24.128, 25.119", "MB/s, MB/s, MB/s, MB/s, MB/s"
eval avg observed rate, 25.573, MB/s
eval throughput samples per second per epoch, "0.406, 0.345, 0.401, 0.355, 0.369", "samples/s, samples/s, samples/s, samples/s, samples/s"
eval throughput avg samples per second, 0.375, samples/s
eval throughput stdev samples per second, 0.024, samples/s
eval io avg, 24.017, MB/s
eval io stdev, 1.557, MB/s
