metric, value, unit
operation, dlio,
ranks, 24,
read threads, 0,
subfiling, NO,
chunking, NO,
collective meta, YES,
collective data, YES,
train total size, 31.500, GB
train size per rank, 1.312, GB
train emulated compute time per epoch, "0.969, 0.969, 0.969, 0.969, 0.969", "s, s, s, s, s"
train emulated compute time, 4.845, s
train metadata time per epoch, "4.331, 3.960, 5.052, 3.865, 3.607", "s, s, s, s, s"
train metadata time, 20.813, s
train raw read time per epoch, "6.249, 6.143, 5.167, 6.206, 6.191", "s, s, s, s, s"
train total raw read time, 29.956, s
train raw read rate per epoch, "215.088, 218.786, 260.091, 216.570, 217.092", "MB/s, MB/s, MB/s, MB/s, MB/s"
train avg raw read rate, 225.525, MB/s
train observed time per epoch, "16.701, 15.447, 14.764, 14.142, 13.629", "s, s, s, s, s"
train observed time, 74.683, s
train observed rate per epoch, "85.428, 92.829, 97.424, 102.027, 106.164", "MB/s, MB/s, MB/s, MB/s, MB/s"
train avg observed rate, 96.774, MB/s
train throughput samples per second per epoch, "1.257, 1.359, 1.422, 1.485, 1.541", "samples/s, samples/s, samples/s, samples/s, samples/s"
train throughput avg samples per second, 1.413, samples/s
train throughput stdev samples per second, 0.099, samples/s
train io avg, 90.432, MB/s
train io stdev, 6.315, MB/s
eval total size, 6.000, GB
eval size per rank, 256.000, MB
eval emulated compute time per epoch, "0.646, 0.646, 0.646, 0.646, 0.646", "s, s, s, s, s"
eval emulated compute time, 3.230, s
eval metadata time per epoch, "0.935, 1.078, 0.929, 1.363, 1.402", "s, s, s, s, s"
eval metadata time, 5.708, s
eval raw read time per epoch, "1.507, 1.548, 0.862, 1.051, 1.351", "s, s, s, s, s"
eval total raw read time, 6.320, s
eval raw read rate per epoch, "169.754, 164.985, 296.592, 243.187, 188.827", "MB/s, MB/s, MB/s, MB/s, MB/s"
eval avg raw read rate, 213.034, MB/s
eval observed time per epoch, "5.250, 4.793, 4.259, 5.286, 5.693", "s, s, s, s, s"
eval observed time, 25.280, s
eval observed rate per epoch, "55.602, 61.734, 70.863, 55.171, 50.726", "MB/s, MB/s, MB/s, MB/s, MB/s"
eval avg observed rate, 58.819, MB/s
eval throughput samples per second per epoch, "0.762, 0.835, 0.939, 0.757, 0.703", "samples/s, samples/s, samples/s, samples/s, samples/s"
eval throughput avg samples per second, 0.799, samples/s
eval throughput stdev samples per second, 0.082, samples/s
eval io avg, 51.137, MB/s
eval io stdev, 5.230, MB/s
