metric, value, unit
operation, dlio,
ranks, 24,
read threads, 0,
subfiling, NO,
chunking, NO,
collective meta, YES,
collective data, YES,
train total size, 504.000, GB
train size per rank, 21.000, GB
train emulated compute time per epoch, "15.504, 15.504, 15.504, 15.504, 15.504", "s, s, s, s, s"
train emulated compute time, 77.520, s
train metadata time per epoch, "124.726, 127.197, 123.865, 120.923, 117.015", "s, s, s, s, s"
train metadata time, 613.727, s
train raw read time per epoch, "233.474, 255.328, 244.555, 232.404, 238.305", "s, s, s, s, s"
train total raw read time, 1204.066, s
train raw read rate per epoch, "92.104, 84.221, 87.931, 92.528, 90.236", "MB/s, MB/s, MB/s, MB/s, MB/s"
train avg raw read rate, 89.404, MB/s
train observed time per epoch, "452.360, 474.119, 450.131, 441.165, 443.632", "s, s, s, s, s"
train observed time, 2261.407, s
train observed rate per epoch, "49.224, 46.889, 49.477, 50.519, 50.228", "MB/s, MB/s, MB/s, MB/s, MB/s"
train avg observed rate, 49.267, MB/s
train throughput samples per second per epoch, "0.743, 0.709, 0.746, 0.762, 0.757", "samples/s, samples/s, samples/s, samples/s, samples/s"
train throughput avg samples per second, 0.743, samples/s
train throughput stdev samples per second, 0.019, samples/s
train io avg, 47.576, MB/s
train io stdev, 1.194, MB/s
eval total size, 126.000, GB
eval size per rank, 5.250, GB
eval emulated compute time per epoch, "13.566, 13.566, 13.566, 13.566, 13.566", "s, s, s, s, s"
eval emulated compute time, 67.830, s
eval metadata time per epoch, "29.156, 28.229, 26.372, 27.805, 31.062", "s, s, s, s, s"
eval metadata time, 142.625, s
eval raw read time per epoch, "59.330, 58.575, 57.623, 55.239, 56.211", "s, s, s, s, s"
eval total raw read time, 286.977, s
eval raw read rate per epoch, "90.599, 91.553, 92.506, 97.274, 95.367", "MB/s, MB/s, MB/s, MB/s, MB/s"
eval avg raw read rate, 93.729, MB/s
eval observed time per epoch, "157.214, 155.434, 147.751, 149.778, 147.487", "s, s, s, s, s"
eval observed time, 757.662, s
eval observed rate per epoch, "37.425, 37.894, 40.063, 39.468, 40.143", "MB/s, MB/s, MB/s, MB/s, MB/s"
eval avg observed rate, 38.998, MB/s
eval throughput samples per second per epoch, "0.534, 0.540, 0.569, 0.561, 0.570", "samples/s, samples/s, samples/s, samples/s, samples/s"
eval throughput avg samples per second, 0.555, samples/s
eval throughput stdev samples per second, 0.015, samples/s
eval io avg, 35.502, MB/s
eval io stdev, 958.175, KB/s
