metric, value, unit
operation, dlio,
ranks, 216,
read threads, 0,
subfiling, NO,
chunking, NO,
collective meta, YES,
collective data, YES,
train total size, 472.500, GB
train size per rank, 2.188, GB
train emulated compute time per epoch, "1.615, 1.615, 1.615, 1.615, 1.615", "s, s, s, s, s"
train emulated compute time, 8.075, s
train metadata time per epoch, "10.143, 12.067, 13.573, 9.438, 10.537", "s, s, s, s, s"
train metadata time, 55.757, s
train raw read time per epoch, "8.766, 10.229, 11.409, 11.066, 11.204", "s, s, s, s, s"
train total raw read time, 52.673, s
train raw read rate per epoch, "255.526, 218.986, 196.342, 202.430, 199.926", "MB/s, MB/s, MB/s, MB/s, MB/s"
train avg raw read rate, 214.642, MB/s
train observed time per epoch, "47.845, 85.251, 84.890, 69.294, 86.771", "s, s, s, s, s"
train observed time, 374.050, s
train observed rate per epoch, "48.453, 26.782, 26.898, 33.097, 26.304", "MB/s, MB/s, MB/s, MB/s, MB/s"
train avg observed rate, 32.307, MB/s
train throughput samples per second per epoch, "0.732, 0.411, 0.412, 0.505, 0.403", "samples/s, samples/s, samples/s, samples/s, samples/s"
train throughput avg samples per second, 0.493, samples/s
train throughput stdev samples per second, 0.125, samples/s
train io avg, 31.523, MB/s
train io stdev, 8.013, MB/s
eval total size, 108.000, GB
eval size per rank, 512.000, MB
eval emulated compute time per epoch, "1.292, 1.292, 1.292, 1.292, 1.292", "s, s, s, s, s"
eval emulated compute time, 6.460, s
eval metadata time per epoch, "1.903, 2.179, 2.687, 2.097, 2.246", "s, s, s, s, s"
eval metadata time, 11.111, s
eval raw read time per epoch, "2.642, 3.226, 2.993, 3.919, 2.038", "s, s, s, s, s"
eval total raw read time, 14.818, s
eval raw read rate per epoch, "193.596, 158.310, 170.707, 129.699, 250.815", "MB/s, MB/s, MB/s, MB/s, MB/s"
eval avg raw read rate, 181.083, MB/s
eval observed time per epoch, "15.200, 54.357, 42.551, 45.828, 28.964", "s, s, s, s, s"
eval observed time, 186.900, s
eval observed rate per epoch, "36.812, 9.648, 12.409, 11.496, 18.502", "MB/s, MB/s, MB/s, MB/s, MB/s"
eval avg observed rate, 17.773, MB/s
eval throughput samples per second per epoch, "0.526, 0.147, 0.188, 0.175, 0.276", "samples/s, samples/s, samples/s, samples/s, samples/s"
eval throughput avg samples per second, 0.262, samples/s
eval throughput stdev samples per second, 0.139, samples/s
eval io avg, 16.797, MB/s
eval io stdev, 8.885, MB/s
