metric, value, unit
operation, dlio,
ranks, 216,
read threads, 0,
subfiling, NO,
chunking, NO,
collective meta, YES,
collective data, YES,
train total size, 472.500, GB
train size per rank, 2.188, GB
train emulated compute time per epoch, "1.615, 1.615, 1.615, 1.615, 1.615", "s, s, s, s, s"
train emulated compute time, 8.075, s
train metadata time per epoch, "2.164, 2.277, 2.159, 2.530, 2.731", "s, s, s, s, s"
train metadata time, 11.862, s
train raw read time per epoch, "16.687, 16.529, 16.615, 16.264, 15.671", "s, s, s, s, s"
train total raw read time, 81.766, s
train raw read rate per epoch, "134.237, 135.515, 134.819, 137.726, 142.939", "MB/s, MB/s, MB/s, MB/s, MB/s"
train avg raw read rate, 137.047, MB/s
train observed time per epoch, "28.140, 28.193, 27.408, 28.197, 27.903", "s, s, s, s, s"
train observed time, 139.842, s
train observed rate per epoch, "84.448, 84.279, 86.844, 84.267, 85.209", "MB/s, MB/s, MB/s, MB/s, MB/s"
train avg observed rate, 85.010, MB/s
train throughput samples per second per epoch, "1.244, 1.241, 1.277, 1.241, 1.254", "samples/s, samples/s, samples/s, samples/s, samples/s"
train throughput avg samples per second, 1.252, samples/s
train throughput stdev samples per second, 0.014, samples/s
train io avg, 80.100, MB/s
train io stdev, 890.341, KB/s
eval total size, 108.000, GB
eval size per rank, 512.000, MB
eval emulated compute time per epoch, "1.292, 1.292, 1.292, 1.292, 1.292", "s, s, s, s, s"
eval emulated compute time, 6.460, s
eval metadata time per epoch, "0.458, 0.689, 0.676, 1.004, 0.541", "s, s, s, s, s"
eval metadata time, 3.368, s
eval raw read time per epoch, "3.572, 3.416, 3.404, 3.119, 3.254", "s, s, s, s, s"
eval total raw read time, 16.766, s
eval raw read rate per epoch, "143.051, 149.727, 149.727, 164.031, 156.402", "MB/s, MB/s, MB/s, MB/s, MB/s"
eval avg raw read rate, 153.019, MB/s
eval observed time per epoch, "11.112, 10.884, 11.226, 11.068, 11.305", "s, s, s, s, s"
eval observed time, 55.595, s
eval observed rate per epoch, "52.139, 53.378, 51.540, 52.373, 51.132", "MB/s, MB/s, MB/s, MB/s, MB/s"
eval avg observed rate, 52.112, MB/s
eval throughput samples per second per epoch, "0.720, 0.735, 0.713, 0.723, 0.708", "samples/s, samples/s, samples/s, samples/s, samples/s"
eval throughput avg samples per second, 0.720, samples/s
eval throughput stdev samples per second, 0.009, samples/s
eval io avg, 46.055, MB/s
eval io stdev, 615.005, KB/s
