metric, value, unit
operation, dlio,
ranks, 216,
read threads, 0,
subfiling, NO,
chunking, NO,
collective meta, YES,
collective data, YES,
train total size, 472.500, GB
train size per rank, 2.188, GB
train emulated compute time per epoch, "1.615, 1.615, 1.615, 1.615, 1.615", "s, s, s, s, s"
train emulated compute time, 8.075, s
train metadata time per epoch, "9.867, 10.081, 9.885, 10.450, 10.155", "s, s, s, s, s"
train metadata time, 50.437, s
train raw read time per epoch, "11.074, 11.566, 12.246, 11.203, 11.714", "s, s, s, s, s"
train total raw read time, 57.803, s
train raw read rate per epoch, "202.276, 193.673, 182.922, 199.942, 191.222", "MB/s, MB/s, MB/s, MB/s, MB/s"
train avg raw read rate, 194.007, MB/s
train observed time per epoch, "71.583, 69.809, 64.272, 63.624, 64.935", "s, s, s, s, s"
train observed time, 334.222, s
train observed rate per epoch, "32.015, 32.847, 35.750, 36.124, 35.376", "MB/s, MB/s, MB/s, MB/s, MB/s"
train avg observed rate, 34.422, MB/s
train throughput samples per second per epoch, "0.489, 0.501, 0.545, 0.550, 0.539", "samples/s, samples/s, samples/s, samples/s, samples/s"
train throughput avg samples per second, 0.525, samples/s
train throughput stdev samples per second, 0.025, samples/s
train io avg, 33.587, MB/s
train io stdev, 1.585, MB/s
eval total size, 108.000, GB
eval size per rank, 512.000, MB
eval emulated compute time per epoch, "1.292, 1.292, 1.292, 1.292, 1.292", "s, s, s, s, s"
eval emulated compute time, 6.460, s
eval metadata time per epoch, "2.631, 2.175, 2.952, 3.130, 3.603", "s, s, s, s, s"
eval metadata time, 14.492, s
eval raw read time per epoch, "3.469, 3.225, 3.316, 3.455, 3.740", "s, s, s, s, s"
eval total raw read time, 17.205, s
eval raw read rate per epoch, "146.865, 158.310, 153.541, 147.819, 136.375", "MB/s, MB/s, MB/s, MB/s, MB/s"
eval avg raw read rate, 149.171, MB/s
eval observed time per epoch, "31.479, 23.546, 37.652, 36.515, 39.403", "s, s, s, s, s"
eval observed time, 168.595, s
eval observed rate per epoch, "16.961, 23.006, 14.081, 14.535, 13.435", "MB/s, MB/s, MB/s, MB/s, MB/s"
eval avg observed rate, 16.403, MB/s
eval throughput samples per second per epoch, "0.254, 0.340, 0.212, 0.219, 0.203", "samples/s, samples/s, samples/s, samples/s, samples/s"
eval throughput avg samples per second, 0.246, samples/s
eval throughput stdev samples per second, 0.050, samples/s
eval io avg, 15.724, MB/s
eval io stdev, 3.206, MB/s
