metric, value, unit
operation, dlio,
ranks, 216,
read threads, 0,
subfiling, NO,
chunking, NO,
collective meta, YES,
collective data, YES,
train total size, 472.500, GB
train size per rank, 2.188, GB
train emulated compute time per epoch, "1.615, 1.615, 1.615, 1.615, 1.615", "s, s, s, s, s"
train emulated compute time, 8.075, s
train metadata time per epoch, "3.151, 2.364, 2.471, 2.507, 2.902", "s, s, s, s, s"
train metadata time, 13.395, s
train raw read time per epoch, "17.354, 18.167, 18.122, 17.966, 17.324", "s, s, s, s, s"
train total raw read time, 88.934, s
train raw read rate per epoch, "129.075, 123.297, 123.605, 124.678, 129.297", "MB/s, MB/s, MB/s, MB/s, MB/s"
train avg raw read rate, 125.990, MB/s
train observed time per epoch, "28.160, 27.995, 28.032, 27.826, 28.248", "s, s, s, s, s"
train observed time, 140.261, s
train observed rate per epoch, "84.386, 84.914, 84.793, 85.459, 84.105", "MB/s, MB/s, MB/s, MB/s, MB/s"
train avg observed rate, 84.731, MB/s
train throughput samples per second per epoch, "1.243, 1.250, 1.249, 1.258, 1.239", "samples/s, samples/s, samples/s, samples/s, samples/s"
train throughput avg samples per second, 1.248, samples/s
train throughput stdev samples per second, 0.006, samples/s
train io avg, 79.854, MB/s
train io stdev, 422.194, KB/s
eval total size, 108.000, GB
eval size per rank, 512.000, MB
eval emulated compute time per epoch, "1.292, 1.292, 1.292, 1.292, 1.292", "s, s, s, s, s"
eval emulated compute time, 6.460, s
eval metadata time per epoch, "0.516, 0.715, 0.577, 0.425, 0.512", "s, s, s, s, s"
eval metadata time, 2.744, s
eval raw read time per epoch, "3.969, 3.481, 3.736, 4.002, 4.134", "s, s, s, s, s"
eval total raw read time, 19.321, s
eval raw read rate per epoch, "128.745, 146.865, 136.375, 127.792, 123.023", "MB/s, MB/s, MB/s, MB/s, MB/s"
eval avg raw read rate, 132.990, MB/s
eval observed time per epoch, "11.177, 11.577, 10.875, 11.736, 11.550", "s, s, s, s, s"
eval observed time, 56.914, s
eval observed rate per epoch, "51.798, 49.779, 53.429, 49.024, 49.912", "MB/s, MB/s, MB/s, MB/s, MB/s"
eval avg observed rate, 50.788, MB/s
eval throughput samples per second per epoch, "0.716, 0.691, 0.736, 0.682, 0.693", "samples/s, samples/s, samples/s, samples/s, samples/s"
eval throughput avg samples per second, 0.703, samples/s
eval throughput stdev samples per second, 0.020, samples/s
eval io avg, 45.014, MB/s
eval io stdev, 1.258, MB/s
