metric, value, unit
operation, dlio,
ranks, 64,
read threads, 0,
subfiling, NO,
chunking, NO,
collective meta, YES,
collective data, YES,
train total size, 56.000, GB
train size per rank, 896.000, MB
train emulated compute time per epoch, "0.646, 0.646, 0.646, 0.646, 0.646", "s, s, s, s, s"
train emulated compute time, 3.230, s
train metadata time per epoch, "0.555, 1.386, 0.295, 0.375, 0.725", "s, s, s, s, s"
train metadata time, 3.335, s
train raw read time per epoch, "3.605, 3.110, 3.586, 3.932, 3.337", "s, s, s, s, s"
train total raw read time, 17.570, s
train raw read rate per epoch, "248.549, 288.125, 249.852, 227.892, 268.475", "MB/s, MB/s, MB/s, MB/s, MB/s"
train avg raw read rate, 256.578, MB/s
train observed time per epoch, "5.478, 5.333, 5.086, 5.193, 4.994", "s, s, s, s, s"
train observed time, 26.084, s
train observed rate per epoch, "185.438, 191.154, 201.779, 197.072, 206.079", "MB/s, MB/s, MB/s, MB/s, MB/s"
train avg observed rate, 196.305, MB/s
train throughput samples per second per epoch, "2.556, 2.625, 2.752, 2.696, 2.803", "samples/s, samples/s, samples/s, samples/s, samples/s"
train throughput avg samples per second, 2.687, samples/s
train throughput stdev samples per second, 0.088, samples/s
train io avg, 171.939, MB/s
train io stdev, 5.650, MB/s
eval total size, 16.000, GB
eval size per rank, 256.000, MB
eval emulated compute time per epoch, "0.646, 0.646, 0.646, 0.646, 0.646", "s, s, s, s, s"
eval emulated compute time, 3.230, s
eval metadata time per epoch, "0.255, 0.260, 0.285, 0.362, 0.221", "s, s, s, s, s"
eval metadata time, 1.383, s
eval raw read time per epoch, "0.767, 0.694, 0.663, 0.492, 0.623", "s, s, s, s, s"
eval total raw read time, 3.239, s
eval raw read rate per epoch, "333.785, 368.118, 385.284, 519.752, 410.079", "MB/s, MB/s, MB/s, MB/s, MB/s"
eval avg raw read rate, 403.983, MB/s
eval observed time per epoch, "2.060, 1.906, 2.882, 1.806, 1.768", "s, s, s, s, s"
eval observed time, 10.421, s
eval observed rate per epoch, "181.108, 203.242, 114.478, 220.655, 228.214", "MB/s, MB/s, MB/s, MB/s, MB/s"
eval avg observed rate, 189.540, MB/s
eval throughput samples per second per epoch, "1.942, 2.099, 1.388, 2.215, 2.263", "samples/s, samples/s, samples/s, samples/s, samples/s"
eval throughput avg samples per second, 1.981, samples/s
eval throughput stdev samples per second, 0.317, samples/s
eval io avg, 126.803, MB/s
eval io stdev, 20.264, MB/s
