metric, value, unit
operation, dlio,
ranks, 24,
read threads, 0,
subfiling, NO,
chunking, NO,
collective meta, YES,
collective data, YES,
train total size, 31.500, GB
train size per rank, 1.312, GB
train emulated compute time per epoch, "0.969, 0.969, 0.969, 0.969, 0.969", "s, s, s, s, s"
train emulated compute time, 4.845, s
train metadata time per epoch, "4.021, 4.155, 3.209, 3.216, 3.333", "s, s, s, s, s"
train metadata time, 17.935, s
train raw read time per epoch, "6.476, 5.363, 6.620, 6.448, 6.154", "s, s, s, s, s"
train total raw read time, 31.061, s
train raw read rate per epoch, "207.540, 250.597, 203.029, 208.428, 218.402", "MB/s, MB/s, MB/s, MB/s, MB/s"
train avg raw read rate, 217.599, MB/s
train observed time per epoch, "17.264, 16.127, 15.090, 14.045, 13.063", "s, s, s, s, s"
train observed time, 75.588, s
train observed rate per epoch, "82.479, 88.666, 95.180, 102.785, 111.129", "MB/s, MB/s, MB/s, MB/s, MB/s"
train avg observed rate, 96.048, MB/s
train throughput samples per second per epoch, "1.216, 1.302, 1.392, 1.495, 1.608", "samples/s, samples/s, samples/s, samples/s, samples/s"
train throughput avg samples per second, 1.403, samples/s
train throughput stdev samples per second, 0.138, samples/s
train io avg, 89.768, MB/s
train io stdev, 8.843, MB/s
eval total size, 6.000, GB
eval size per rank, 256.000, MB
eval emulated compute time per epoch, "0.646, 0.646, 0.646, 0.646, 0.646", "s, s, s, s, s"
eval emulated compute time, 3.230, s
eval metadata time per epoch, "0.882, 0.626, 0.474, 0.609, 0.767", "s, s, s, s, s"
eval metadata time, 3.358, s
eval raw read time per epoch, "1.570, 1.269, 1.048, 1.080, 0.852", "s, s, s, s, s"
eval total raw read time, 5.818, s
eval raw read rate per epoch, "163.078, 201.225, 244.141, 236.511, 300.407", "MB/s, MB/s, MB/s, MB/s, MB/s"
eval avg raw read rate, 229.339, MB/s
eval observed time per epoch, "4.838, 4.507, 3.804, 5.421, 4.544", "s, s, s, s, s"
eval observed time, 23.113, s
eval observed rate per epoch, "61.070, 66.305, 81.069, 53.612, 65.678", "MB/s, MB/s, MB/s, MB/s, MB/s"
eval avg observed rate, 65.547, MB/s
eval throughput samples per second per epoch, "0.827, 0.888, 1.052, 0.738, 0.880", "samples/s, samples/s, samples/s, samples/s, samples/s"
eval throughput avg samples per second, 0.877, samples/s
eval throughput stdev samples per second, 0.102, samples/s
eval io avg, 56.116, MB/s
eval io stdev, 6.557, MB/s
