metric, value, unit
operation, dlio,
ranks, 24,
read threads, 0,
subfiling, NO,
chunking, NO,
collective meta, YES,
collective data, YES,
train total size, 504.000, GB
train size per rank, 21.000, GB
train emulated compute time per epoch, "15.504, 15.504, 15.504, 15.504, 15.504", "s, s, s, s, s"
train emulated compute time, 77.520, s
train metadata time per epoch, "124.632, 123.332, 110.608, 123.289, 116.786", "s, s, s, s, s"
train metadata time, 598.647, s
train raw read time per epoch, "190.759, 204.674, 208.931, 209.883, 200.500", "s, s, s, s, s"
train total raw read time, 1014.748, s
train raw read rate per epoch, "112.729, 105.063, 102.923, 102.456, 107.251", "MB/s, MB/s, MB/s, MB/s, MB/s"
train avg raw read rate, 106.085, MB/s
train observed time per epoch, "411.248, 412.465, 412.672, 641.490, 596.743", "s, s, s, s, s"
train observed time, 2474.618, s
train observed rate per epoch, "54.338, 54.171, 54.143, 34.352, 36.996", "MB/s, MB/s, MB/s, MB/s, MB/s"
train avg observed rate, 46.800, MB/s
train throughput samples per second per epoch, "0.817, 0.815, 0.814, 0.524, 0.563", "samples/s, samples/s, samples/s, samples/s, samples/s"
train throughput avg samples per second, 0.707, samples/s
train throughput stdev samples per second, 0.134, samples/s
train io avg, 45.218, MB/s
train io stdev, 8.561, MB/s
eval total size, 126.000, GB
eval size per rank, 5.250, GB
eval emulated compute time per epoch, "13.566, 13.566, 13.566, 13.566, 13.566", "s, s, s, s, s"
eval emulated compute time, 67.830, s
eval metadata time per epoch, "28.403, 28.812, 25.628, 28.587, 27.467", "s, s, s, s, s"
eval metadata time, 138.896, s
eval raw read time per epoch, "46.187, 48.479, 48.849, 43.439, 46.442", "s, s, s, s, s"
eval total raw read time, 233.395, s
eval raw read rate per epoch, "116.348, 110.626, 109.672, 123.023, 115.395", "MB/s, MB/s, MB/s, MB/s, MB/s"
eval avg raw read rate, 115.372, MB/s
eval observed time per epoch, "142.168, 143.967, 142.026, 139.371, 136.912", "s, s, s, s, s"
eval observed time, 704.445, s
eval observed rate per epoch, "41.803, 41.226, 41.850, 42.732, 43.584", "MB/s, MB/s, MB/s, MB/s, MB/s"
eval avg observed rate, 42.239, MB/s
eval throughput samples per second per epoch, "0.591, 0.583, 0.591, 0.603, 0.614", "samples/s, samples/s, samples/s, samples/s, samples/s"
eval throughput avg samples per second, 0.596, samples/s
eval throughput stdev samples per second, 0.011, samples/s
eval io avg, 38.169, MB/s
eval io stdev, 691.081, KB/s
