metric, value, unit
operation, dlio,
ranks, 24,
read threads, 0,
subfiling, NO,
chunking, NO,
collective meta, YES,
collective data, YES,
train total size, 504.000, GB
train size per rank, 21.000, GB
train emulated compute time per epoch, "15.504, 15.504, 15.504, 15.504, 15.504", "s, s, s, s, s"
train emulated compute time, 77.520, s
train metadata time per epoch, "121.947, 122.228, 112.512, 115.674, 115.233", "s, s, s, s, s"
train metadata time, 587.594, s
train raw read time per epoch, "195.872, 200.840, 210.795, 199.680, 197.834", "s, s, s, s, s"
train total raw read time, 1005.022, s
train raw read rate per epoch, "109.785, 107.069, 102.014, 107.691, 108.696", "MB/s, MB/s, MB/s, MB/s, MB/s"
train avg raw read rate, 107.052, MB/s
train observed time per epoch, "411.446, 412.619, 413.061, 641.836, 596.895", "s, s, s, s, s"
train observed time, 2475.857, s
train observed rate per epoch, "54.311, 54.150, 54.090, 34.333, 36.986", "MB/s, MB/s, MB/s, MB/s, MB/s"
train avg observed rate, 46.774, MB/s
train throughput samples per second per epoch, "0.817, 0.814, 0.813, 0.523, 0.563", "samples/s, samples/s, samples/s, samples/s, samples/s"
train throughput avg samples per second, 0.706, samples/s
train throughput stdev samples per second, 0.134, samples/s
train io avg, 45.193, MB/s
train io stdev, 8.553, MB/s
eval total size, 126.000, GB
eval size per rank, 5.250, GB
eval emulated compute time per epoch, "13.566, 13.566, 13.566, 13.566, 13.566", "s, s, s, s, s"
eval emulated compute time, 67.830, s
eval metadata time per epoch, "30.827, 34.484, 30.735, 25.618, 27.290", "s, s, s, s, s"
eval metadata time, 148.954, s
eval raw read time per epoch, "47.602, 49.404, 51.905, 46.550, 51.155", "s, s, s, s, s"
eval total raw read time, 246.617, s
eval raw read rate per epoch, "112.533, 108.719, 102.996, 115.395, 104.903", "MB/s, MB/s, MB/s, MB/s, MB/s"
eval avg raw read rate, 109.181, MB/s
eval observed time per epoch, "142.089, 143.771, 141.648, 139.047, 136.909", "s, s, s, s, s"
eval observed time, 703.464, s
eval observed rate per epoch, "41.828, 41.288, 41.973, 42.843, 43.585", "MB/s, MB/s, MB/s, MB/s, MB/s"
eval avg observed rate, 42.304, MB/s
eval throughput samples per second per epoch, "0.591, 0.584, 0.593, 0.604, 0.614", "samples/s, samples/s, samples/s, samples/s, samples/s"
eval throughput avg samples per second, 0.597, samples/s
eval throughput stdev samples per second, 0.010, samples/s
eval io avg, 38.222, MB/s
eval io stdev, 678.590, KB/s
