metric, value, unit
operation, dlio,
ranks, 64,
read threads, 0,
subfiling, NO,
chunking, NO,
collective meta, NO,
collective data, NO,
train total size, 56.000, GB
train size per rank, 896.000, MB
train emulated compute time per epoch, "0.646, 0.646, 0.646, 0.646, 0.646", "s, s, s, s, s"
train emulated compute time, 3.230, s
train metadata time per epoch, "1.035, 0.237, 1.316, 0.712, 0.882", "s, s, s, s, s"
train metadata time, 4.181, s
train raw read time per epoch, "2.861, 3.483, 2.886, 3.505, 3.209", "s, s, s, s, s"
train total raw read time, 15.944, s
train raw read rate per epoch, "313.133, 257.247, 310.472, 255.656, 279.218", "MB/s, MB/s, MB/s, MB/s, MB/s"
train avg raw read rate, 283.146, MB/s
train observed time per epoch, "4.952, 5.060, 5.024, 5.070, 5.097", "s, s, s, s, s"
train observed time, 25.203, s
train observed rate per epoch, "208.095, 203.012, 204.638, 202.520, 201.285", "MB/s, MB/s, MB/s, MB/s, MB/s"
train avg observed rate, 203.909, MB/s
train throughput samples per second per epoch, "2.827, 2.767, 2.786, 2.761, 2.747", "samples/s, samples/s, samples/s, samples/s, samples/s"
train throughput avg samples per second, 2.778, samples/s
train throughput stdev samples per second, 0.028, samples/s
train io avg, 177.771, MB/s
train io stdev, 1.786, MB/s
eval total size, 16.000, GB
eval size per rank, 256.000, MB
eval emulated compute time per epoch, "0.646, 0.646, 0.646, 0.646, 0.646", "s, s, s, s, s"
eval emulated compute time, 3.230, s
eval metadata time per epoch, "0.407, 0.494, 0.124, 0.083, 0.232", "s, s, s, s, s"
eval metadata time, 1.340, s
eval raw read time per epoch, "0.571, 0.563, 0.721, 0.688, 0.677", "s, s, s, s, s"
eval total raw read time, 3.220, s
eval raw read rate per epoch, "448.227, 454.902, 354.767, 371.933, 377.654", "MB/s, MB/s, MB/s, MB/s, MB/s"
eval avg raw read rate, 401.715, MB/s
eval observed time per epoch, "1.879, 1.859, 1.857, 1.838, 1.831", "s, s, s, s, s"
eval observed time, 9.264, s
eval observed rate per epoch, "207.614, 211.011, 211.383, 214.842, 216.024", "MB/s, MB/s, MB/s, MB/s, MB/s"
eval avg observed rate, 212.175, MB/s
eval throughput samples per second per epoch, "2.129, 2.151, 2.154, 2.177, 2.185", "samples/s, samples/s, samples/s, samples/s, samples/s"
eval throughput avg samples per second, 2.159, samples/s
eval throughput stdev samples per second, 0.020, samples/s
eval io avg, 138.182, MB/s
eval io stdev, 1.269, MB/s
