metric, value, unit
operation, dlio,
ranks, 24,
read threads, 0,
subfiling, NO,
chunking, NO,
collective meta, YES,
collective data, YES,
train total size, 126.000, GB
train size per rank, 5.250, GB
train emulated compute time per epoch, "3.876, 3.876, 3.876, 3.876, 3.876", "s, s, s, s, s"
train emulated compute time, 19.380, s
train metadata time per epoch, "16.593, 17.158, 17.447, 17.452, 18.314", "s, s, s, s, s"
train metadata time, 86.963, s
train raw read time per epoch, "25.373, 31.881, 31.164, 31.707, 34.194", "s, s, s, s, s"
train total raw read time, 154.318, s
train raw read rate per epoch, "211.879, 168.627, 172.508, 169.551, 157.223", "MB/s, MB/s, MB/s, MB/s, MB/s"
train avg raw read rate, 175.957, MB/s
train observed time per epoch, "75.976, 72.408, 74.227, 75.734, 78.930", "s, s, s, s, s"
train observed time, 377.275, s
train observed rate per epoch, "74.562, 78.444, 76.416, 74.813, 71.628", "MB/s, MB/s, MB/s, MB/s, MB/s"
train avg observed rate, 75.173, MB/s
train throughput samples per second per epoch, "1.106, 1.160, 1.132, 1.109, 1.064", "samples/s, samples/s, samples/s, samples/s, samples/s"
train throughput avg samples per second, 1.114, samples/s
train throughput stdev samples per second, 0.032, samples/s
train io avg, 71.305, MB/s
train io stdev, 2.024, MB/s
eval total size, 30.000, GB
eval size per rank, 1.250, GB
eval emulated compute time per epoch, "3.230, 3.230, 3.230, 3.230, 3.230", "s, s, s, s, s"
eval emulated compute time, 16.150, s
eval metadata time per epoch, "4.321, 3.275, 3.523, 3.100, 3.482", "s, s, s, s, s"
eval metadata time, 17.701, s
eval raw read time per epoch, "7.410, 7.717, 8.343, 7.996, 6.697", "s, s, s, s, s"
eval total raw read time, 38.163, s
eval raw read rate per epoch, "172.614, 164.985, 152.588, 159.263, 190.734", "MB/s, MB/s, MB/s, MB/s, MB/s"
eval avg raw read rate, 168.646, MB/s
eval observed time per epoch, "25.910, 25.181, 25.844, 25.767, 23.811", "s, s, s, s, s"
eval observed time, 126.513, s
eval observed rate per epoch, "56.436, 58.312, 56.603, 56.795, 62.194", "MB/s, MB/s, MB/s, MB/s, MB/s"
eval avg observed rate, 58.067, MB/s
eval throughput samples per second per epoch, "0.772, 0.794, 0.774, 0.776, 0.840", "samples/s, samples/s, samples/s, samples/s, samples/s"
eval throughput avg samples per second, 0.791, samples/s
eval throughput stdev samples per second, 0.026, samples/s
eval io avg, 50.639, MB/s
eval io stdev, 1.640, MB/s
