metric, value, unit
operation, dlio,
ranks, 24,
read threads, 0,
subfiling, NO,
chunking, NO,
collective meta, YES,
collective data, YES,
train total size, 31.500, GB
train size per rank, 1.312, GB
train emulated compute time per epoch, "0.969, 0.969, 0.969, 0.969, 0.969", "s, s, s, s, s"
train emulated compute time, 4.845, s
train metadata time per epoch, "4.896, 5.278, 5.693, 3.779, 3.356", "s, s, s, s, s"
train metadata time, 23.002, s
train raw read time per epoch, "9.136, 7.829, 5.739, 6.436, 5.719", "s, s, s, s, s"
train total raw read time, 34.860, s
train raw read rate per epoch, "147.110, 171.668, 234.188, 208.814, 234.995", "MB/s, MB/s, MB/s, MB/s, MB/s"
train avg raw read rate, 199.355, MB/s
train observed time per epoch, "17.351, 16.464, 15.472, 13.745, 12.898", "s, s, s, s, s"
train observed time, 75.930, s
train observed rate per epoch, "82.040, 86.736, 92.667, 105.200, 112.671", "MB/s, MB/s, MB/s, MB/s, MB/s"
train avg observed rate, 95.863, MB/s
train throughput samples per second per epoch, "1.210, 1.276, 1.357, 1.528, 1.628", "samples/s, samples/s, samples/s, samples/s, samples/s"
train throughput avg samples per second, 1.400, samples/s
train throughput stdev samples per second, 0.156, samples/s
train io avg, 89.589, MB/s
train io stdev, 9.986, MB/s
eval total size, 6.000, GB
eval size per rank, 256.000, MB
eval emulated compute time per epoch, "0.646, 0.646, 0.646, 0.646, 0.646", "s, s, s, s, s"
eval emulated compute time, 3.230, s
eval metadata time per epoch, "1.197, 0.984, 0.875, 1.763, 0.972", "s, s, s, s, s"
eval metadata time, 5.791, s
eval raw read time per epoch, "1.544, 0.849, 0.769, 1.692, 0.400", "s, s, s, s, s"
eval total raw read time, 5.254, s
eval raw read rate per epoch, "164.985, 301.360, 332.832, 150.680, 639.915", "MB/s, MB/s, MB/s, MB/s, MB/s"
eval avg raw read rate, 318.369, MB/s
eval observed time per epoch, "5.019, 4.539, 3.953, 5.794, 4.343", "s, s, s, s, s"
eval observed time, 23.648, s
eval observed rate per epoch, "58.535, 65.754, 77.420, 49.730, 69.248", "MB/s, MB/s, MB/s, MB/s, MB/s"
eval avg observed rate, 64.138, MB/s
eval throughput samples per second per epoch, "0.797, 0.881, 1.012, 0.690, 0.921", "samples/s, samples/s, samples/s, samples/s, samples/s"
eval throughput avg samples per second, 0.860, samples/s
eval throughput stdev samples per second, 0.110, samples/s
eval io avg, 55.060, MB/s
eval io stdev, 7.012, MB/s
