metric, value, unit
operation, dlio,
ranks, 1,
read threads, 0,
subfiling, NO,
chunking, NO,
collective meta, NO,
collective data, NO,
train total size, 63.875, GB
train size per rank, 63.875, GB
train emulated compute time per epoch, "47.158, 47.158, 47.158, 47.158, 47.158", "s, s, s, s, s"
train emulated compute time, 235.790, s
train metadata time per epoch, "3.275, 3.318, 3.284, 3.320, 3.344", "s, s, s, s, s"
train metadata time, 16.540, s
train raw read time per epoch, "26.627, 28.324, 26.386, 26.368, 26.372", "s, s, s, s, s"
train total raw read time, 134.078, s
train raw read rate per epoch, "2.398, 2.255, 2.420, 2.422, 2.422", "GB/s, GB/s, GB/s, GB/s, GB/s"
train avg raw read rate, 2.384, GB/s
train observed time per epoch, "77.259, 79.001, 77.033, 77.046, 77.074", "s, s, s, s, s"
train observed time, 387.412, s
train observed rate per epoch, "2.121, 2.006, 2.138, 2.137, 2.135", "GB/s, GB/s, GB/s, GB/s, GB/s"
train avg observed rate, 2.107, GB/s
train throughput samples per second per epoch, "13.228, 12.937, 13.267, 13.265, 13.260", "samples/s, samples/s, samples/s, samples/s, samples/s"
train throughput avg samples per second, 13.191, samples/s
train throughput stdev samples per second, 0.128, samples/s
train io avg, 844.246, MB/s
train io stdev, 8.201, MB/s
eval total size, 16.000, GB
eval size per rank, 16.000, GB
eval emulated compute time per epoch, "41.344, 41.344, 41.344, 41.344, 41.344", "s, s, s, s, s"
eval emulated compute time, 206.720, s
eval metadata time per epoch, "0.972, 0.980, 0.980, 0.978, 0.984", "s, s, s, s, s"
eval metadata time, 4.895, s
eval raw read time per epoch, "6.871, 7.171, 6.872, 6.790, 6.875", "s, s, s, s, s"
eval total raw read time, 34.579, s
eval raw read rate per epoch, "2.328, 2.230, 2.327, 2.355, 2.326", "GB/s, GB/s, GB/s, GB/s, GB/s"
eval avg raw read rate, 2.313, GB/s
eval observed time per epoch, "49.247, 49.555, 49.256, 49.171, 49.266", "s, s, s, s, s"
eval observed time, 246.496, s
eval observed rate per epoch, "2.024, 1.948, 2.021, 2.044, 2.020", "GB/s, GB/s, GB/s, GB/s, GB/s"
eval avg observed rate, 2.012, GB/s
eval throughput samples per second per epoch, "5.198, 5.166, 5.197, 5.206, 5.196", "samples/s, samples/s, samples/s, samples/s, samples/s"
eval throughput avg samples per second, 5.193, samples/s
eval throughput stdev samples per second, 0.014, samples/s
eval io avg, 332.341, MB/s
eval io stdev, 908.921, KB/s
