metric, value, unit
operation, dlio,
ranks, 24,
read threads, 0,
subfiling, NO,
chunking, NO,
collective meta, YES,
collective data, YES,
train total size, 504.000, GB
train size per rank, 21.000, GB
train emulated compute time per epoch, "15.504, 15.504, 15.504, 15.504, 15.504", "s, s, s, s, s"
train emulated compute time, 77.520, s
train metadata time per epoch, "217.395, 218.222, 216.874, 218.898, 220.317", "s, s, s, s, s"
train metadata time, 1091.707, s
train raw read time per epoch, "209.781, 205.717, 212.344, 208.913, 211.024", "s, s, s, s, s"
train total raw read time, 1047.779, s
train raw read rate per epoch, "102.507, 104.531, 101.270, 102.933, 101.902", "MB/s, MB/s, MB/s, MB/s, MB/s"
train avg raw read rate, 102.628, MB/s
train observed time per epoch, "496.004, 492.946, 496.311, 496.073, 503.881", "s, s, s, s, s"
train observed time, 2485.215, s
train observed rate per epoch, "44.753, 45.040, 44.725, 44.746, 44.031", "MB/s, MB/s, MB/s, MB/s, MB/s"
train avg observed rate, 44.659, MB/s
train throughput samples per second per epoch, "0.677, 0.682, 0.677, 0.677, 0.667", "samples/s, samples/s, samples/s, samples/s, samples/s"
train throughput avg samples per second, 0.676, samples/s
train throughput stdev samples per second, 0.005, samples/s
train io avg, 43.266, MB/s
train io stdev, 321.692, KB/s
eval total size, 126.000, GB
eval size per rank, 5.250, GB
eval emulated compute time per epoch, "13.566, 13.566, 13.566, 13.566, 13.566", "s, s, s, s, s"
eval emulated compute time, 67.830, s
eval metadata time per epoch, "54.650, 53.912, 53.659, 53.505, 53.753", "s, s, s, s, s"
eval metadata time, 269.479, s
eval raw read time per epoch, "54.166, 56.772, 56.060, 57.257, 56.796", "s, s, s, s, s"
eval total raw read time, 281.052, s
eval raw read rate per epoch, "99.182, 94.413, 95.367, 93.460, 94.413", "MB/s, MB/s, MB/s, MB/s, MB/s"
eval avg raw read rate, 95.677, MB/s
eval observed time per epoch, "156.633, 158.619, 155.952, 158.087, 157.547", "s, s, s, s, s"
eval observed time, 786.838, s
eval observed rate per epoch, "37.576, 37.062, 37.756, 37.198, 37.338", "MB/s, MB/s, MB/s, MB/s, MB/s"
eval avg observed rate, 37.386, MB/s
eval throughput samples per second per epoch, "0.536, 0.530, 0.539, 0.531, 0.533", "samples/s, samples/s, samples/s, samples/s, samples/s"
eval throughput avg samples per second, 0.534, samples/s
eval throughput stdev samples per second, 0.003, samples/s
eval io avg, 34.163, MB/s
eval io stdev, 214.914, KB/s
