metric, value, unit
operation, dlio,
ranks, 24,
read threads, 0,
subfiling, NO,
chunking, NO,
collective meta, YES,
collective data, YES,
train total size, 31.500, GB
train size per rank, 1.312, GB
train emulated compute time per epoch, "0.969, 0.969, 0.969, 0.969, 0.969", "s, s, s, s, s"
train emulated compute time, 4.845, s
train metadata time per epoch, "7.097, 4.629, 4.306, 4.005, 4.650", "s, s, s, s, s"
train metadata time, 24.686, s
train raw read time per epoch, "7.934, 6.684, 6.202, 6.713, 6.802", "s, s, s, s, s"
train total raw read time, 34.336, s
train raw read rate per epoch, "169.387, 201.088, 216.707, 200.195, 197.575", "MB/s, MB/s, MB/s, MB/s, MB/s"
train avg raw read rate, 196.990, MB/s
train observed time per epoch, "18.591, 15.045, 14.177, 14.120, 14.777", "s, s, s, s, s"
train observed time, 76.710, s
train observed rate per epoch, "76.269, 95.480, 101.760, 102.198, 97.331", "MB/s, MB/s, MB/s, MB/s, MB/s"
train avg observed rate, 94.607, MB/s
train throughput samples per second per epoch, "1.130, 1.396, 1.481, 1.487, 1.421", "samples/s, samples/s, samples/s, samples/s, samples/s"
train throughput avg samples per second, 1.383, samples/s
train throughput stdev samples per second, 0.131, samples/s
train io avg, 88.513, MB/s
train io stdev, 8.411, MB/s
eval total size, 6.000, GB
eval size per rank, 256.000, MB
eval emulated compute time per epoch, "0.646, 0.646, 0.646, 0.646, 0.646", "s, s, s, s, s"
eval emulated compute time, 3.230, s
eval metadata time per epoch, "0.768, 0.669, 0.943, 0.623, 0.725", "s, s, s, s, s"
eval metadata time, 3.727, s
eval raw read time per epoch, "0.383, 1.102, 0.926, 0.803, 0.743", "s, s, s, s, s"
eval total raw read time, 3.958, s
eval raw read rate per epoch, "668.525, 231.742, 275.611, 318.526, 344.276", "MB/s, MB/s, MB/s, MB/s, MB/s"
eval avg raw read rate, 368.165, MB/s
eval observed time per epoch, "3.970, 4.011, 4.620, 4.031, 4.373", "s, s, s, s, s"
eval observed time, 21.006, s
eval observed rate per epoch, "77.026, 76.066, 64.416, 75.619, 68.682", "MB/s, MB/s, MB/s, MB/s, MB/s"
eval avg observed rate, 72.362, MB/s
eval throughput samples per second per epoch, "1.008, 0.997, 0.866, 0.992, 0.915", "samples/s, samples/s, samples/s, samples/s, samples/s"
eval throughput avg samples per second, 0.955, samples/s
eval throughput stdev samples per second, 0.056, samples/s
eval io avg, 61.151, MB/s
eval io stdev, 3.565, MB/s
