metric, value, unit
operation, dlio,
ranks, 120,
read threads, 0,
subfiling, NO,
chunking, NO,
collective meta, YES,
collective data, YES,
train total size, 472.500, GB
train size per rank, 3.938, GB
train emulated compute time per epoch, "2.907, 2.907, 2.907, 2.907, 2.907", "s, s, s, s, s"
train emulated compute time, 14.535, s
train metadata time per epoch, "23.765, 24.788, 24.131, 24.834, 23.753", "s, s, s, s, s"
train metadata time, 121.272, s
train raw read time per epoch, "20.282, 25.205, 26.120, 26.005, 26.692", "s, s, s, s, s"
train total raw read time, 124.304, s
train raw read rate per epoch, "198.798, 159.966, 154.367, 155.048, 151.054", "MB/s, MB/s, MB/s, MB/s, MB/s"
train avg raw read rate, 163.847, MB/s
train observed time per epoch, "86.092, 90.054, 91.610, 89.828, 96.483", "s, s, s, s, s"
train observed time, 454.067, s
train observed rate per epoch, "48.470, 46.266, 45.454, 46.387, 43.088", "MB/s, MB/s, MB/s, MB/s, MB/s"
train avg observed rate, 45.933, MB/s
train throughput samples per second per epoch, "0.732, 0.700, 0.688, 0.701, 0.653", "samples/s, samples/s, samples/s, samples/s, samples/s"
train throughput avg samples per second, 0.695, samples/s
train throughput stdev samples per second, 0.025, samples/s
train io avg, 44.459, MB/s
train io stdev, 1.627, MB/s
eval total size, 120.000, GB
eval size per rank, 1.000, GB
eval emulated compute time per epoch, "2.584, 2.584, 2.584, 2.584, 2.584", "s, s, s, s, s"
eval emulated compute time, 12.920, s
eval metadata time per epoch, "6.522, 5.894, 5.972, 6.005, 5.843", "s, s, s, s, s"
eval metadata time, 30.236, s
eval raw read time per epoch, "8.734, 8.380, 8.414, 8.355, 8.793", "s, s, s, s, s"
eval total raw read time, 42.677, s
eval raw read rate per epoch, "116.348, 122.070, 121.116, 122.070, 116.348", "MB/s, MB/s, MB/s, MB/s, MB/s"
eval avg raw read rate, 120.029, MB/s
eval observed time per epoch, "43.906, 45.381, 54.505, 52.848, 56.128", "s, s, s, s, s"
eval observed time, 252.768, s
eval observed rate per epoch, "24.780, 23.927, 19.722, 20.372, 19.124", "MB/s, MB/s, MB/s, MB/s, MB/s"
eval avg observed rate, 21.585, MB/s
eval throughput samples per second per epoch, "0.364, 0.353, 0.294, 0.303, 0.285", "samples/s, samples/s, samples/s, samples/s, samples/s"
eval throughput avg samples per second, 0.320, samples/s
eval throughput stdev samples per second, 0.032, samples/s
eval io avg, 20.459, MB/s
eval io stdev, 2.073, MB/s
