metric, value, unit
operation, dlio,
ranks, 120,
read threads, 0,
subfiling, NO,
chunking, NO,
collective meta, YES,
collective data, YES,
train total size, 472.500, GB
train size per rank, 3.938, GB
train emulated compute time per epoch, "2.907, 2.907, 2.907, 2.907, 2.907", "s, s, s, s, s"
train emulated compute time, 14.535, s
train metadata time per epoch, "14.221, 17.633, 16.089, 17.334, 18.365", "s, s, s, s, s"
train metadata time, 83.642, s
train raw read time per epoch, "18.704, 23.022, 21.752, 21.031, 25.591", "s, s, s, s, s"
train total raw read time, 110.100, s
train raw read rate per epoch, "215.567, 175.140, 185.361, 191.712, 157.558", "MB/s, MB/s, MB/s, MB/s, MB/s"
train avg raw read rate, 185.067, MB/s
train observed time per epoch, "85.605, 85.631, 88.562, 87.554, 80.451", "s, s, s, s, s"
train observed time, 427.803, s
train observed rate per epoch, "48.755, 48.740, 47.072, 47.633, 51.995", "MB/s, MB/s, MB/s, MB/s, MB/s"
train avg observed rate, 48.839, MB/s
train throughput samples per second per epoch, "0.736, 0.736, 0.711, 0.720, 0.783", "samples/s, samples/s, samples/s, samples/s, samples/s"
train throughput avg samples per second, 0.737, samples/s
train throughput stdev samples per second, 0.025, samples/s
train io avg, 47.176, MB/s
train io stdev, 1.590, MB/s
eval total size, 120.000, GB
eval size per rank, 1.000, GB
eval emulated compute time per epoch, "2.584, 2.584, 2.584, 2.584, 2.584", "s, s, s, s, s"
eval emulated compute time, 12.920, s
eval metadata time per epoch, "3.098, 4.254, 3.422, 3.984, 2.978", "s, s, s, s, s"
eval metadata time, 17.735, s
eval raw read time per epoch, "7.836, 9.444, 8.109, 7.113, 7.915", "s, s, s, s, s"
eval total raw read time, 40.417, s
eval raw read rate per epoch, "130.653, 107.765, 125.885, 143.051, 128.745", "MB/s, MB/s, MB/s, MB/s, MB/s"
eval avg raw read rate, 127.744, MB/s
eval observed time per epoch, "28.257, 29.733, 29.109, 28.907, 29.723", "s, s, s, s, s"
eval observed time, 145.728, s
eval observed rate per epoch, "39.886, 37.718, 38.604, 38.900, 37.731", "MB/s, MB/s, MB/s, MB/s, MB/s"
eval avg observed rate, 38.568, MB/s
eval throughput samples per second per epoch, "0.566, 0.538, 0.550, 0.553, 0.538", "samples/s, samples/s, samples/s, samples/s, samples/s"
eval throughput avg samples per second, 0.549, samples/s
eval throughput stdev samples per second, 0.010, samples/s
eval io avg, 35.146, MB/s
eval io stdev, 687.329, KB/s
