metric, value, unit
operation, dlio,
ranks, 24,
read threads, 0,
subfiling, NO,
chunking, NO,
collective meta, YES,
collective data, YES,
train total size, 504.000, GB
train size per rank, 21.000, GB
train emulated compute time per epoch, "15.504, 15.504, 15.504, 15.504, 15.504", "s, s, s, s, s"
train emulated compute time, 77.520, s
train metadata time per epoch, "89.478, 90.359, 90.288, 89.592, 90.330", "s, s, s, s, s"
train metadata time, 450.046, s
train raw read time per epoch, "146.743, 150.388, 152.243, 150.502, 154.479", "s, s, s, s, s"
train total raw read time, 754.356, s
train raw read rate per epoch, "146.541, 142.989, 141.247, 142.881, 139.202", "MB/s, MB/s, MB/s, MB/s, MB/s"
train avg raw read rate, 142.572, MB/s
train observed time per epoch, "317.358, 317.654, 318.568, 316.812, 318.726", "s, s, s, s, s"
train observed time, 1589.120, s
train observed rate per epoch, "71.239, 71.170, 70.955, 71.368, 70.918", "MB/s, MB/s, MB/s, MB/s, MB/s"
train avg observed rate, 71.130, MB/s
train throughput samples per second per epoch, "1.059, 1.058, 1.055, 1.061, 1.054", "samples/s, samples/s, samples/s, samples/s, samples/s"
train throughput avg samples per second, 1.057, samples/s
train throughput stdev samples per second, 0.002, samples/s
train io avg, 67.660, MB/s
train io stdev, 158.330, KB/s
eval total size, 126.000, GB
eval size per rank, 5.250, GB
eval emulated compute time per epoch, "13.566, 13.566, 13.566, 13.566, 13.566", "s, s, s, s, s"
eval emulated compute time, 67.830, s
eval metadata time per epoch, "20.911, 21.094, 21.496, 20.298, 21.940", "s, s, s, s, s"
eval metadata time, 105.738, s
eval raw read time per epoch, "34.546, 35.242, 34.219, 34.500, 35.760", "s, s, s, s, s"
eval total raw read time, 174.266, s
eval raw read rate per epoch, "155.448, 151.634, 156.402, 155.448, 149.727", "MB/s, MB/s, MB/s, MB/s, MB/s"
eval avg raw read rate, 154.286, MB/s
eval observed time per epoch, "112.268, 112.968, 113.177, 111.444, 112.339", "s, s, s, s, s"
eval observed time, 562.196, s
eval observed rate per epoch, "54.467, 54.083, 53.970, 54.925, 54.427", "MB/s, MB/s, MB/s, MB/s, MB/s"
eval avg observed rate, 54.374, MB/s
eval throughput samples per second per epoch, "0.748, 0.744, 0.742, 0.754, 0.748", "samples/s, samples/s, samples/s, samples/s, samples/s"
eval throughput avg samples per second, 0.747, samples/s
eval throughput stdev samples per second, 0.004, samples/s
eval io avg, 47.813, MB/s
eval io stdev, 265.754, KB/s
