metric, value, unit
operation, dlio,
ranks, 24,
read threads, 0,
subfiling, NO,
chunking, NO,
collective meta, YES,
collective data, YES,
train total size, 31.500, GB
train size per rank, 1.312, GB
train emulated compute time per epoch, "0.969, 0.969, 0.969, 0.969, 0.969", "s, s, s, s, s"
train emulated compute time, 4.845, s
train metadata time per epoch, "4.708, 4.409, 4.417, 4.629, 4.578", "s, s, s, s, s"
train metadata time, 22.741, s
train raw read time per epoch, "6.589, 6.464, 6.745, 6.082, 6.091", "s, s, s, s, s"
train total raw read time, 31.971, s
train raw read rate per epoch, "203.972, 207.920, 199.265, 220.967, 220.647", "MB/s, MB/s, MB/s, MB/s, MB/s"
train avg raw read rate, 210.554, MB/s
train observed time per epoch, "24.914, 17.193, 17.755, 14.362, 18.748", "s, s, s, s, s"
train observed time, 92.972, s
train observed rate per epoch, "56.127, 82.841, 80.066, 100.350, 75.596", "MB/s, MB/s, MB/s, MB/s, MB/s"
train avg observed rate, 78.996, MB/s
train throughput samples per second per epoch, "0.843, 1.221, 1.183, 1.462, 1.120", "samples/s, samples/s, samples/s, samples/s, samples/s"
train throughput avg samples per second, 1.166, samples/s
train throughput stdev samples per second, 0.199, samples/s
train io avg, 74.616, MB/s
train io stdev, 12.722, MB/s
eval total size, 6.000, GB
eval size per rank, 256.000, MB
eval emulated compute time per epoch, "0.646, 0.646, 0.646, 0.646, 0.646", "s, s, s, s, s"
eval emulated compute time, 3.230, s
eval metadata time per epoch, "1.389, 0.999, 1.060, 1.032, 0.719", "s, s, s, s, s"
eval metadata time, 5.199, s
eval raw read time per epoch, "1.811, 1.059, 1.775, 0.787, 1.235", "s, s, s, s, s"
eval total raw read time, 6.667, s
eval raw read rate per epoch, "141.144, 241.279, 144.004, 325.202, 206.947", "MB/s, MB/s, MB/s, MB/s, MB/s"
eval avg raw read rate, 211.986, MB/s
eval observed time per epoch, "5.301, 4.839, 4.876, 5.899, 5.408", "s, s, s, s, s"
eval observed time, 26.322, s
eval observed rate per epoch, "54.997, 61.057, 60.522, 48.735, 53.760", "MB/s, MB/s, MB/s, MB/s, MB/s"
eval avg observed rate, 55.814, MB/s
eval throughput samples per second per epoch, "0.755, 0.827, 0.820, 0.678, 0.740", "samples/s, samples/s, samples/s, samples/s, samples/s"
eval throughput avg samples per second, 0.764, samples/s
eval throughput stdev samples per second, 0.055, samples/s
eval io avg, 48.888, MB/s
eval io stdev, 3.523, MB/s
