metric, value, unit
operation, dlio,
ranks, 24,
read threads, 0,
subfiling, NO,
chunking, NO,
collective meta, YES,
collective data, YES,
train total size, 126.000, GB
train size per rank, 5.250, GB
train emulated compute time per epoch, "3.876, 3.876, 3.876, 3.876, 3.876", "s, s, s, s, s"
train emulated compute time, 19.380, s
train metadata time per epoch, "29.431, 28.951, 32.281, 36.544, 30.820", "s, s, s, s, s"
train metadata time, 158.027, s
train raw read time per epoch, "26.934, 27.395, 24.623, 41.460, 28.105", "s, s, s, s, s"
train total raw read time, 148.517, s
train raw read rate per epoch, "199.596, 196.237, 218.333, 129.668, 191.284", "MB/s, MB/s, MB/s, MB/s, MB/s"
train avg raw read rate, 187.023, MB/s
train observed time per epoch, "91.963, 100.661, 131.010, 130.958, 122.938", "s, s, s, s, s"
train observed time, 577.530, s
train observed rate per epoch, "61.030, 55.545, 42.285, 42.303, 45.152", "MB/s, MB/s, MB/s, MB/s, MB/s"
train avg observed rate, 49.264, MB/s
train throughput samples per second per epoch, "0.913, 0.834, 0.641, 0.641, 0.683", "samples/s, samples/s, samples/s, samples/s, samples/s"
train throughput avg samples per second, 0.743, samples/s
train throughput stdev samples per second, 0.111, samples/s
train io avg, 47.536, MB/s
train io stdev, 7.106, MB/s
eval total size, 30.000, GB
eval size per rank, 1.250, GB
eval emulated compute time per epoch, "3.230, 3.230, 3.230, 3.230, 3.230", "s, s, s, s, s"
eval emulated compute time, 16.150, s
eval metadata time per epoch, "7.292, 5.420, 7.521, 7.017, 6.905", "s, s, s, s, s"
eval metadata time, 34.155, s
eval raw read time per epoch, "7.951, 9.239, 7.830, 9.067, 8.687", "s, s, s, s, s"
eval total raw read time, 42.774, s
eval raw read rate per epoch, "160.217, 138.282, 163.078, 141.144, 146.865", "MB/s, MB/s, MB/s, MB/s, MB/s"
eval avg raw read rate, 150.306, MB/s
eval observed time per epoch, "41.616, 48.733, 29.305, 40.357, 27.336", "s, s, s, s, s"
eval observed time, 187.347, s
eval observed rate per epoch, "33.345, 28.129, 49.089, 34.477, 53.099", "MB/s, MB/s, MB/s, MB/s, MB/s"
eval avg observed rate, 39.628, MB/s
eval throughput samples per second per epoch, "0.481, 0.410, 0.682, 0.496, 0.732", "samples/s, samples/s, samples/s, samples/s, samples/s"
eval throughput avg samples per second, 0.560, samples/s
eval throughput stdev samples per second, 0.124, samples/s
eval io avg, 35.849, MB/s
eval io stdev, 7.957, MB/s
