metric, value, unit
operation, dlio,
ranks, 24,
read threads, 0,
subfiling, NO,
chunking, NO,
collective meta, YES,
collective data, YES,
train total size, 31.500, GB
train size per rank, 1.312, GB
train emulated compute time per epoch, "0.969, 0.969, 0.969, 0.969, 0.969", "s, s, s, s, s"
train emulated compute time, 4.845, s
train metadata time per epoch, "4.335, 3.785, 4.946, 4.696, 3.387", "s, s, s, s, s"
train metadata time, 21.149, s
train raw read time per epoch, "5.451, 6.344, 4.850, 5.342, 6.258", "s, s, s, s, s"
train total raw read time, 28.246, s
train raw read rate per epoch, "246.555, 211.840, 277.139, 251.577, 214.749", "MB/s, MB/s, MB/s, MB/s, MB/s"
train avg raw read rate, 240.372, MB/s
train observed time per epoch, "17.164, 14.770, 12.849, 14.615, 14.643", "s, s, s, s, s"
train observed time, 74.041, s
train observed rate per epoch, "82.988, 97.384, 113.128, 98.491, 98.288", "MB/s, MB/s, MB/s, MB/s, MB/s"
train avg observed rate, 98.056, MB/s
train throughput samples per second per epoch, "1.223, 1.422, 1.634, 1.437, 1.434", "samples/s, samples/s, samples/s, samples/s, samples/s"
train throughput avg samples per second, 1.430, samples/s
train throughput stdev samples per second, 0.130, samples/s
train io avg, 91.528, MB/s
train io stdev, 8.320, MB/s
eval total size, 6.000, GB
eval size per rank, 256.000, MB
eval emulated compute time per epoch, "0.646, 0.646, 0.646, 0.646, 0.646", "s, s, s, s, s"
eval emulated compute time, 3.230, s
eval metadata time per epoch, "0.958, 0.730, 0.597, 0.596, 0.942", "s, s, s, s, s"
eval metadata time, 3.822, s
eval raw read time per epoch, "1.292, 0.933, 1.153, 1.170, 1.183", "s, s, s, s, s"
eval total raw read time, 5.731, s
eval raw read rate per epoch, "197.410, 273.704, 221.252, 218.391, 215.530", "MB/s, MB/s, MB/s, MB/s, MB/s"
eval avg raw read rate, 225.953, MB/s
eval observed time per epoch, "5.784, 4.387, 4.769, 3.308, 5.264", "s, s, s, s, s"
eval observed time, 23.512, s
eval observed rate per epoch, "49.821, 68.434, 62.091, 96.150, 55.437", "MB/s, MB/s, MB/s, MB/s, MB/s"
eval avg observed rate, 66.387, MB/s
eval throughput samples per second per epoch, "0.692, 0.912, 0.839, 1.209, 0.760", "samples/s, samples/s, samples/s, samples/s, samples/s"
eval throughput avg samples per second, 0.882, samples/s
eval throughput stdev samples per second, 0.179, samples/s
eval io avg, 56.461, MB/s
eval io stdev, 11.479, MB/s
