metric, value, unit
operation, dlio,
ranks, 64,
read threads, 0,
subfiling, NO,
chunking, NO,
collective meta, NO,
collective data, NO,
train total size, 56.000, GB
train size per rank, 896.000, MB
train emulated compute time per epoch, "0.646, 0.646, 0.646, 0.646, 0.646", "s, s, s, s, s"
train emulated compute time, 3.230, s
train metadata time per epoch, "0.758, 0.647, 0.743, 0.584, 0.660", "s, s, s, s, s"
train metadata time, 3.391, s
train raw read time per epoch, "3.090, 3.236, 3.021, 3.255, 3.078", "s, s, s, s, s"
train total raw read time, 15.680, s
train raw read rate per epoch, "289.974, 276.903, 296.581, 275.251, 291.112", "MB/s, MB/s, MB/s, MB/s, MB/s"
train avg raw read rate, 285.965, MB/s
train observed time per epoch, "4.878, 4.866, 4.728, 4.793, 4.933", "s, s, s, s, s"
train observed time, 24.197, s
train observed rate per epoch, "211.736, 212.342, 219.516, 216.041, 208.995", "MB/s, MB/s, MB/s, MB/s, MB/s"
train avg observed rate, 213.727, MB/s
train throughput samples per second per epoch, "2.870, 2.877, 2.961, 2.921, 2.838", "samples/s, samples/s, samples/s, samples/s, samples/s"
train throughput avg samples per second, 2.893, samples/s
train throughput stdev samples per second, 0.043, samples/s
train io avg, 185.184, MB/s
train io stdev, 2.748, MB/s
eval total size, 16.000, GB
eval size per rank, 256.000, MB
eval emulated compute time per epoch, "0.646, 0.646, 0.646, 0.646, 0.646", "s, s, s, s, s"
eval emulated compute time, 3.230, s
eval metadata time per epoch, "0.291, 0.306, 0.288, 0.282, 0.277", "s, s, s, s, s"
eval metadata time, 1.443, s
eval raw read time per epoch, "0.673, 0.606, 0.630, 0.607, 0.640", "s, s, s, s, s"
eval total raw read time, 3.156, s
eval raw read rate per epoch, "379.562, 421.523, 406.265, 421.523, 399.589", "MB/s, MB/s, MB/s, MB/s, MB/s"
eval avg raw read rate, 406.128, MB/s
eval observed time per epoch, "1.844, 1.784, 1.785, 1.777, 1.754", "s, s, s, s, s"
eval observed time, 8.945, s
eval observed rate per epoch, "213.611, 224.920, 224.694, 226.328, 231.100", "MB/s, MB/s, MB/s, MB/s, MB/s"
eval avg observed rate, 224.131, MB/s
eval throughput samples per second per epoch, "2.169, 2.242, 2.240, 2.251, 2.281", "samples/s, samples/s, samples/s, samples/s, samples/s"
eval throughput avg samples per second, 2.237, samples/s
eval throughput stdev samples per second, 0.037, samples/s
eval io avg, 143.146, MB/s
eval io stdev, 2.365, MB/s
