metric, value, unit
operation, dlio,
ranks, 24,
read threads, 0,
subfiling, NO,
chunking, NO,
collective meta, YES,
collective data, YES,
train total size, 31.500, GB
train size per rank, 1.312, GB
train emulated compute time per epoch, "0.969, 0.969, 0.969, 0.969, 0.969", "s, s, s, s, s"
train emulated compute time, 4.845, s
train metadata time per epoch, "5.454, 7.982, 7.858, 7.797, 7.023", "s, s, s, s, s"
train metadata time, 36.113, s
train raw read time per epoch, "9.069, 6.179, 5.330, 7.721, 7.848", "s, s, s, s, s"
train total raw read time, 36.147, s
train raw read rate per epoch, "148.188, 217.508, 252.181, 174.063, 171.263", "MB/s, MB/s, MB/s, MB/s, MB/s"
train avg raw read rate, 192.641, MB/s
train observed time per epoch, "26.417, 24.397, 35.750, 22.162, 46.536", "s, s, s, s, s"
train observed time, 155.261, s
train observed rate per epoch, "52.813, 57.367, 38.642, 63.418, 29.495", "MB/s, MB/s, MB/s, MB/s, MB/s"
train avg observed rate, 48.347, MB/s
train throughput samples per second per epoch, "0.795, 0.861, 0.587, 0.948, 0.451", "samples/s, samples/s, samples/s, samples/s, samples/s"
train throughput avg samples per second, 0.728, samples/s
train throughput stdev samples per second, 0.183, samples/s
train io avg, 46.617, MB/s
train io stdev, 11.685, MB/s
eval total size, 6.000, GB
eval size per rank, 256.000, MB
eval emulated compute time per epoch, "0.646, 0.646, 0.646, 0.646, 0.646", "s, s, s, s, s"
eval emulated compute time, 3.230, s
eval metadata time per epoch, "1.100, 1.268, 1.392, 1.574, 1.366", "s, s, s, s, s"
eval metadata time, 6.700, s
eval raw read time per epoch, "2.335, 1.242, 0.722, 0.935, 1.376", "s, s, s, s, s"
eval total raw read time, 6.609, s
eval raw read rate per epoch, "108.719, 205.993, 353.812, 273.704, 185.966", "MB/s, MB/s, MB/s, MB/s, MB/s"
eval avg raw read rate, 226.055, MB/s
eval observed time per epoch, "6.668, 6.148, 5.638, 5.048, 6.013", "s, s, s, s, s"
eval observed time, 29.514, s
eval observed rate per epoch, "42.512, 46.529, 51.282, 58.159, 47.697", "MB/s, MB/s, MB/s, MB/s, MB/s"
eval avg observed rate, 49.235, MB/s
eval throughput samples per second per epoch, "0.600, 0.651, 0.709, 0.792, 0.665", "samples/s, samples/s, samples/s, samples/s, samples/s"
eval throughput avg samples per second, 0.684, samples/s
eval throughput stdev samples per second, 0.065, samples/s
eval io avg, 43.745, MB/s
eval io stdev, 4.142, MB/s
