metric, value, unit
operation, dlio,
ranks, 72,
read threads, 0,
subfiling, NO,
chunking, NO,
collective meta, YES,
collective data, YES,
train total size, 504.000, GB
train size per rank, 7.000, GB
train emulated compute time per epoch, "5.168, 5.168, 5.168, 5.168, 5.168", "s, s, s, s, s"
train emulated compute time, 25.840, s
train metadata time per epoch, "25.930, 26.777, 27.656, 26.966, 27.816", "s, s, s, s, s"
train metadata time, 135.145, s
train raw read time per epoch, "39.167, 43.087, 44.060, 42.861, 44.198", "s, s, s, s, s"
train total raw read time, 213.373, s
train raw read rate per epoch, "183.010, 166.359, 162.688, 167.238, 162.179", "MB/s, MB/s, MB/s, MB/s, MB/s"
train avg raw read rate, 168.295, MB/s
train observed time per epoch, "114.318, 108.036, 110.344, 109.288, 110.139", "s, s, s, s, s"
train observed time, 552.125, s
train observed rate per epoch, "65.671, 69.681, 68.152, 68.844, 68.285", "MB/s, MB/s, MB/s, MB/s, MB/s"
train avg observed rate, 68.126, MB/s
train throughput samples per second per epoch, "0.980, 1.037, 1.015, 1.025, 1.017", "samples/s, samples/s, samples/s, samples/s, samples/s"
train throughput avg samples per second, 1.015, samples/s
train throughput stdev samples per second, 0.019, samples/s
train io avg, 64.936, MB/s
train io stdev, 1.219, MB/s
eval total size, 126.000, GB
eval size per rank, 1.750, GB
eval emulated compute time per epoch, "4.522, 4.522, 4.522, 4.522, 4.522", "s, s, s, s, s"
eval emulated compute time, 22.610, s
eval metadata time per epoch, "6.490, 6.881, 6.830, 6.508, 6.738", "s, s, s, s, s"
eval metadata time, 33.447, s
eval raw read time per epoch, "9.613, 10.167, 10.476, 10.247, 10.119", "s, s, s, s, s"
eval total raw read time, 50.622, s
eval raw read rate per epoch, "185.966, 175.476, 170.707, 174.521, 176.430", "MB/s, MB/s, MB/s, MB/s, MB/s"
eval avg raw read rate, 177.141, MB/s
eval observed time per epoch, "41.833, 41.765, 42.142, 41.349, 42.997", "s, s, s, s, s"
eval observed time, 210.086, s
eval observed rate per epoch, "48.028, 48.116, 47.634, 48.659, 46.575", "MB/s, MB/s, MB/s, MB/s, MB/s"
eval avg observed rate, 47.803, MB/s
eval throughput samples per second per epoch, "0.669, 0.670, 0.664, 0.677, 0.651", "samples/s, samples/s, samples/s, samples/s, samples/s"
eval throughput avg samples per second, 0.667, samples/s
eval throughput stdev samples per second, 0.009, samples/s
eval io avg, 42.656, MB/s
eval io stdev, 567.426, KB/s
