metric, value, unit
operation, dlio,
ranks, 120,
read threads, 0,
subfiling, NO,
chunking, NO,
collective meta, YES,
collective data, YES,
train total size, 472.500, GB
train size per rank, 3.938, GB
train emulated compute time per epoch, "2.907, 2.907, 2.907, 2.907, 2.907", "s, s, s, s, s"
train emulated compute time, 14.535, s
train metadata time per epoch, "41.115, 42.544, 35.507, 40.876, 40.752", "s, s, s, s, s"
train metadata time, 200.794, s
train raw read time per epoch, "19.210, 19.323, 15.992, 22.876, 25.932", "s, s, s, s, s"
train total raw read time, 103.333, s
train raw read rate per epoch, "209.889, 208.663, 252.118, 176.257, 155.482", "MB/s, MB/s, MB/s, MB/s, MB/s"
train avg raw read rate, 200.481, MB/s
train observed time per epoch, "117.950, 155.116, 130.519, 140.554, 123.966", "s, s, s, s, s"
train observed time, 668.105, s
train observed rate per epoch, "35.047, 26.489, 31.596, 29.292, 33.306", "MB/s, MB/s, MB/s, MB/s, MB/s"
train avg observed rate, 31.146, MB/s
train throughput samples per second per epoch, "0.534, 0.406, 0.483, 0.448, 0.508", "samples/s, samples/s, samples/s, samples/s, samples/s"
train throughput avg samples per second, 0.476, samples/s
train throughput stdev samples per second, 0.045, samples/s
train io avg, 30.456, MB/s
train io stdev, 2.878, MB/s
eval total size, 120.000, GB
eval size per rank, 1.000, GB
eval emulated compute time per epoch, "2.584, 2.584, 2.584, 2.584, 2.584", "s, s, s, s, s"
eval emulated compute time, 12.920, s
eval metadata time per epoch, "8.823, 9.093, 7.620, 11.034, 8.345", "s, s, s, s, s"
eval metadata time, 44.915, s
eval raw read time per epoch, "7.095, 5.950, 8.357, 5.639, 9.300", "s, s, s, s, s"
eval total raw read time, 36.341, s
eval raw read rate per epoch, "144.004, 171.661, 122.070, 181.197, 109.672", "MB/s, MB/s, MB/s, MB/s, MB/s"
eval avg raw read rate, 146.132, MB/s
eval observed time per epoch, "65.855, 73.518, 63.293, 68.020, 53.560", "s, s, s, s, s"
eval observed time, 324.247, s
eval observed rate per epoch, "16.184, 14.436, 16.867, 15.648, 20.087", "MB/s, MB/s, MB/s, MB/s, MB/s"
eval avg observed rate, 16.645, MB/s
eval throughput samples per second per epoch, "0.243, 0.218, 0.253, 0.235, 0.299", "samples/s, samples/s, samples/s, samples/s, samples/s"
eval throughput avg samples per second, 0.249, samples/s
eval throughput stdev samples per second, 0.027, samples/s
eval io avg, 15.966, MB/s
eval io stdev, 1.739, MB/s
