metric, value, unit
operation, dlio,
ranks, 120,
read threads, 0,
subfiling, NO,
chunking, NO,
collective meta, YES,
collective data, YES,
train total size, 472.500, GB
train size per rank, 3.938, GB
train emulated compute time per epoch, "2.907, 2.907, 2.907, 2.907, 2.907", "s, s, s, s, s"
train emulated compute time, 14.535, s
train metadata time per epoch, "13.123, 15.492, 18.242, 16.034, 16.743", "s, s, s, s, s"
train metadata time, 79.635, s
train raw read time per epoch, "17.390, 19.507, 24.566, 19.862, 26.522", "s, s, s, s, s"
train total raw read time, 107.848, s
train raw read rate per epoch, "231.858, 206.689, 164.127, 202.999, 152.023", "MB/s, MB/s, MB/s, MB/s, MB/s"
train avg raw read rate, 191.539, MB/s
train observed time per epoch, "100.083, 94.636, 91.397, 91.257, 96.157", "s, s, s, s, s"
train observed time, 473.528, s
train observed rate per epoch, "41.491, 43.955, 45.564, 45.637, 43.238", "MB/s, MB/s, MB/s, MB/s, MB/s"
train avg observed rate, 43.978, MB/s
train throughput samples per second per epoch, "0.629, 0.666, 0.689, 0.690, 0.655", "samples/s, samples/s, samples/s, samples/s, samples/s"
train throughput avg samples per second, 0.666, samples/s
train throughput stdev samples per second, 0.023, samples/s
train io avg, 42.624, MB/s
train io stdev, 1.455, MB/s
eval total size, 120.000, GB
eval size per rank, 1.000, GB
eval emulated compute time per epoch, "2.584, 2.584, 2.584, 2.584, 2.584", "s, s, s, s, s"
eval emulated compute time, 12.920, s
eval metadata time per epoch, "3.068, 3.163, 3.364, 3.859, 3.481", "s, s, s, s, s"
eval metadata time, 16.935, s
eval raw read time per epoch, "6.279, 6.431, 7.900, 6.380, 7.276", "s, s, s, s, s"
eval total raw read time, 34.266, s
eval raw read rate per epoch, "163.078, 158.310, 128.745, 160.217, 140.189", "MB/s, MB/s, MB/s, MB/s, MB/s"
eval avg raw read rate, 150.635, MB/s
eval observed time per epoch, "31.593, 29.719, 32.915, 32.101, 32.549", "s, s, s, s, s"
eval observed time, 158.877, s
eval observed rate per epoch, "35.299, 37.737, 33.761, 34.690, 34.173", "MB/s, MB/s, MB/s, MB/s, MB/s"
eval avg observed rate, 35.132, MB/s
eval throughput samples per second per epoch, "0.506, 0.538, 0.486, 0.498, 0.492", "samples/s, samples/s, samples/s, samples/s, samples/s"
eval throughput avg samples per second, 0.504, samples/s
eval throughput stdev samples per second, 0.018, samples/s
eval io avg, 32.268, MB/s
eval io stdev, 1.178, MB/s
