metric, value, unit
operation, dlio,
ranks, 24,
read threads, 0,
subfiling, NO,
chunking, NO,
collective meta, YES,
collective data, YES,
train total size, 504.000, GB
train size per rank, 21.000, GB
train emulated compute time per epoch, "15.504, 15.504, 15.504, 15.504, 15.504", "s, s, s, s, s"
train emulated compute time, 77.520, s
train metadata time per epoch, "218.028, 218.727, 217.823, 218.172, 228.200", "s, s, s, s, s"
train metadata time, 1100.951, s
train raw read time per epoch, "208.200, 202.020, 209.192, 216.966, 198.682", "s, s, s, s, s"
train total raw read time, 1035.059, s
train raw read rate per epoch, "103.285, 106.444, 102.795, 99.112, 108.232", "MB/s, MB/s, MB/s, MB/s, MB/s"
train avg raw read rate, 103.974, MB/s
train observed time per epoch, "495.931, 492.946, 496.282, 495.998, 504.066", "s, s, s, s, s"
train observed time, 2485.224, s
train observed rate per epoch, "44.760, 45.039, 44.727, 44.753, 44.015", "MB/s, MB/s, MB/s, MB/s, MB/s"
train avg observed rate, 44.659, MB/s
train throughput samples per second per epoch, "0.678, 0.682, 0.677, 0.677, 0.667", "samples/s, samples/s, samples/s, samples/s, samples/s"
train throughput avg samples per second, 0.676, samples/s
train throughput stdev samples per second, 0.005, samples/s
train io avg, 43.266, MB/s
train io stdev, 328.546, KB/s
eval total size, 126.000, GB
eval size per rank, 5.250, GB
eval emulated compute time per epoch, "13.566, 13.566, 13.566, 13.566, 13.566", "s, s, s, s, s"
eval emulated compute time, 67.830, s
eval metadata time per epoch, "55.865, 54.732, 52.974, 54.314, 52.983", "s, s, s, s, s"
eval metadata time, 270.869, s
eval raw read time per epoch, "52.536, 57.346, 57.480, 57.479, 58.379", "s, s, s, s, s"
eval total raw read time, 283.219, s
eval raw read rate per epoch, "102.043, 93.460, 93.460, 93.460, 91.553", "MB/s, MB/s, MB/s, MB/s, MB/s"
eval avg raw read rate, 95.044, MB/s
eval observed time per epoch, "156.742, 158.785, 155.911, 158.071, 157.487", "s, s, s, s, s"
eval observed time, 786.996, s
eval observed rate per epoch, "37.548, 37.020, 37.767, 37.202, 37.354", "MB/s, MB/s, MB/s, MB/s, MB/s"
eval avg observed rate, 37.378, MB/s
eval throughput samples per second per epoch, "0.536, 0.529, 0.539, 0.531, 0.533", "samples/s, samples/s, samples/s, samples/s, samples/s"
eval throughput avg samples per second, 0.534, samples/s
eval throughput stdev samples per second, 0.003, samples/s
eval io avg, 34.156, MB/s
eval io stdev, 222.963, KB/s
