metric, value, unit
operation, dlio,
ranks, 72,
read threads, 0,
subfiling, NO,
chunking, NO,
collective meta, YES,
collective data, YES,
train total size, 504.000, GB
train size per rank, 7.000, GB
train emulated compute time per epoch, "5.168, 5.168, 5.168, 5.168, 5.168", "s, s, s, s, s"
train emulated compute time, 25.840, s
train metadata time per epoch, "26.089, 29.484, 27.712, 27.839, 27.777", "s, s, s, s, s"
train metadata time, 138.902, s
train raw read time per epoch, "36.800, 44.623, 40.497, 41.277, 46.515", "s, s, s, s, s"
train total raw read time, 209.712, s
train raw read rate per epoch, "194.782, 160.636, 176.998, 173.655, 154.101", "MB/s, MB/s, MB/s, MB/s, MB/s"
train avg raw read rate, 172.034, MB/s
train observed time per epoch, "111.686, 110.032, 109.894, 107.941, 112.460", "s, s, s, s, s"
train observed time, 552.012, s
train observed rate per epoch, "67.294, 68.354, 68.445, 69.745, 66.808", "MB/s, MB/s, MB/s, MB/s, MB/s"
train avg observed rate, 68.129, MB/s
train throughput samples per second per epoch, "1.003, 1.018, 1.019, 1.038, 0.996", "samples/s, samples/s, samples/s, samples/s, samples/s"
train throughput avg samples per second, 1.015, samples/s
train throughput stdev samples per second, 0.014, samples/s
train io avg, 64.938, MB/s
train io stdev, 949.352, KB/s
eval total size, 126.000, GB
eval size per rank, 1.750, GB
eval emulated compute time per epoch, "4.522, 4.522, 4.522, 4.522, 4.522", "s, s, s, s, s"
eval emulated compute time, 22.610, s
eval metadata time per epoch, "7.950, 7.447, 8.071, 5.888, 7.265", "s, s, s, s, s"
eval metadata time, 36.620, s
eval raw read time per epoch, "9.299, 8.998, 9.563, 10.244, 10.234", "s, s, s, s, s"
eval total raw read time, 48.338, s
eval raw read rate per epoch, "192.642, 198.364, 186.920, 174.521, 174.521", "MB/s, MB/s, MB/s, MB/s, MB/s"
eval avg raw read rate, 185.858, MB/s
eval observed time per epoch, "40.692, 42.346, 42.935, 42.178, 41.489", "s, s, s, s, s"
eval observed time, 209.641, s
eval observed rate per epoch, "49.543, 47.377, 46.650, 47.588, 48.475", "MB/s, MB/s, MB/s, MB/s, MB/s"
eval avg observed rate, 47.927, MB/s
eval throughput samples per second per epoch, "0.688, 0.661, 0.652, 0.664, 0.675", "samples/s, samples/s, samples/s, samples/s, samples/s"
eval throughput avg samples per second, 0.668, samples/s
eval throughput stdev samples per second, 0.012, samples/s
eval io avg, 42.754, MB/s
eval io stdev, 810.766, KB/s
