metric, value, unit
operation, dlio,
ranks, 1,
read threads, 0,
subfiling, NO,
chunking, NO,
collective meta, NO,
collective data, NO,
train total size, 63.875, GB
train size per rank, 63.875, GB
train emulated compute time per epoch, "47.158, 47.158, 47.158, 47.158, 47.158", "s, s, s, s, s"
train emulated compute time, 235.790, s
train metadata time per epoch, "3.362, 3.303, 3.386, 3.337, 3.443", "s, s, s, s, s"
train metadata time, 16.831, s
train raw read time per epoch, "28.680, 31.271, 27.645, 27.474, 27.163", "s, s, s, s, s"
train total raw read time, 142.232, s
train raw read rate per epoch, "2.227, 2.042, 2.311, 2.324, 2.351", "GB/s, GB/s, GB/s, GB/s, GB/s"
train avg raw read rate, 2.251, GB/s
train observed time per epoch, "79.399, 81.936, 78.393, 78.172, 77.968", "s, s, s, s, s"
train observed time, 395.868, s
train observed rate per epoch, "1.980, 1.836, 2.045, 2.059, 2.072", "GB/s, GB/s, GB/s, GB/s, GB/s"
train avg observed rate, 1.999, GB/s
train throughput samples per second per epoch, "12.872, 12.473, 13.037, 13.074, 13.108", "samples/s, samples/s, samples/s, samples/s, samples/s"
train throughput avg samples per second, 12.913, samples/s
train throughput stdev samples per second, 0.234, samples/s
train io avg, 826.410, MB/s
train io stdev, 14.992, MB/s
eval total size, 16.000, GB
eval size per rank, 16.000, GB
eval emulated compute time per epoch, "41.344, 41.344, 41.344, 41.344, 41.344", "s, s, s, s, s"
eval emulated compute time, 206.720, s
eval metadata time per epoch, "0.965, 1.035, 1.024, 1.039, 1.017", "s, s, s, s, s"
eval metadata time, 5.081, s
eval raw read time per epoch, "7.185, 8.627, 7.050, 7.060, 7.145", "s, s, s, s, s"
eval total raw read time, 37.066, s
eval raw read rate per epoch, "2.227, 1.854, 2.270, 2.266, 2.238", "GB/s, GB/s, GB/s, GB/s, GB/s"
eval avg raw read rate, 2.171, GB/s
eval observed time per epoch, "49.554, 51.066, 49.478, 49.504, 49.566", "s, s, s, s, s"
eval observed time, 249.169, s
eval observed rate per epoch, "1.948, 1.646, 1.967, 1.960, 1.945", "GB/s, GB/s, GB/s, GB/s, GB/s"
eval avg observed rate, 1.894, GB/s
eval throughput samples per second per epoch, "5.166, 5.013, 5.174, 5.171, 5.165", "samples/s, samples/s, samples/s, samples/s, samples/s"
eval throughput avg samples per second, 5.138, samples/s
eval throughput stdev samples per second, 0.062, samples/s
eval io avg, 328.821, MB/s
eval io stdev, 3.998, MB/s
