metric, value, unit
operation, dlio,
ranks, 216,
read threads, 0,
subfiling, NO,
chunking, NO,
collective meta, YES,
collective data, YES,
train total size, 472.500, GB
train size per rank, 2.188, GB
train emulated compute time per epoch, "1.615, 1.615, 1.615, 1.615, 1.615", "s, s, s, s, s"
train emulated compute time, 8.075, s
train metadata time per epoch, "2.275, 1.860, 2.097, 1.618, 1.968", "s, s, s, s, s"
train metadata time, 9.818, s
train raw read time per epoch, "16.437, 16.762, 16.248, 16.815, 16.388", "s, s, s, s, s"
train total raw read time, 82.651, s
train raw read rate per epoch, "136.279, 133.632, 137.858, 133.213, 136.684", "MB/s, MB/s, MB/s, MB/s, MB/s"
train avg raw read rate, 135.533, MB/s
train observed time per epoch, "28.038, 27.114, 27.437, 26.865, 26.650", "s, s, s, s, s"
train observed time, 136.105, s
train observed rate per epoch, "84.775, 87.846, 86.746, 88.712, 89.474", "MB/s, MB/s, MB/s, MB/s, MB/s"
train avg observed rate, 87.511, MB/s
train throughput samples per second per epoch, "1.248, 1.291, 1.276, 1.303, 1.313", "samples/s, samples/s, samples/s, samples/s, samples/s"
train throughput avg samples per second, 1.286, samples/s
train throughput stdev samples per second, 0.023, samples/s
train io avg, 82.315, MB/s
train io stdev, 1.453, MB/s
eval total size, 108.000, GB
eval size per rank, 512.000, MB
eval emulated compute time per epoch, "1.292, 1.292, 1.292, 1.292, 1.292", "s, s, s, s, s"
eval emulated compute time, 6.460, s
eval metadata time per epoch, "0.461, 0.710, 0.945, 0.420, 0.602", "s, s, s, s, s"
eval metadata time, 3.139, s
eval raw read time per epoch, "3.615, 3.215, 2.915, 3.576, 3.300", "s, s, s, s, s"
eval total raw read time, 16.621, s
eval raw read rate per epoch, "141.144, 159.263, 175.476, 143.051, 154.495", "MB/s, MB/s, MB/s, MB/s, MB/s"
eval avg raw read rate, 154.975, MB/s
eval observed time per epoch, "10.656, 11.123, 10.587, 10.578, 11.117", "s, s, s, s, s"
eval observed time, 54.060, s
eval observed rate per epoch, "54.678, 52.081, 55.081, 55.138, 52.111", "MB/s, MB/s, MB/s, MB/s, MB/s"
eval avg observed rate, 53.818, MB/s
eval throughput samples per second per epoch, "0.751, 0.719, 0.756, 0.756, 0.720", "samples/s, samples/s, samples/s, samples/s, samples/s"
eval throughput avg samples per second, 0.740, samples/s
eval throughput stdev samples per second, 0.017, samples/s
eval io avg, 47.380, MB/s
eval io stdev, 1.098, MB/s
