metric, value, unit
operation, dlio,
ranks, 24,
read threads, 0,
subfiling, NO,
chunking, NO,
collective meta, YES,
collective data, YES,
train total size, 126.000, GB
train size per rank, 5.250, GB
train emulated compute time per epoch, "3.876, 3.876, 3.876, 3.876, 3.876", "s, s, s, s, s"
train emulated compute time, 19.380, s
train metadata time per epoch, "29.192, 27.372, 30.689, 28.906, 29.959", "s, s, s, s, s"
train metadata time, 146.116, s
train raw read time per epoch, "24.346, 27.048, 26.315, 26.416, 28.060", "s, s, s, s, s"
train total raw read time, 132.184, s
train raw read rate per epoch, "220.814, 198.761, 204.295, 203.512, 191.591", "MB/s, MB/s, MB/s, MB/s, MB/s"
train avg raw read rate, 203.794, MB/s
train observed time per epoch, "92.123, 100.737, 130.746, 130.838, 122.919", "s, s, s, s, s"
train observed time, 577.364, s
train observed rate per epoch, "60.919, 55.502, 42.373, 42.343, 45.160", "MB/s, MB/s, MB/s, MB/s, MB/s"
train avg observed rate, 49.260, MB/s
train throughput samples per second per epoch, "0.912, 0.834, 0.642, 0.642, 0.683", "samples/s, samples/s, samples/s, samples/s, samples/s"
train throughput avg samples per second, 0.743, samples/s
train throughput stdev samples per second, 0.110, samples/s
train io avg, 47.533, MB/s
train io stdev, 7.046, MB/s
eval total size, 30.000, GB
eval size per rank, 1.250, GB
eval emulated compute time per epoch, "3.230, 3.230, 3.230, 3.230, 3.230", "s, s, s, s, s"
eval emulated compute time, 16.150, s
eval metadata time per epoch, "6.839, 7.747, 7.013, 6.449, 6.150", "s, s, s, s, s"
eval metadata time, 34.198, s
eval raw read time per epoch, "7.867, 7.482, 8.126, 9.055, 8.330", "s, s, s, s, s"
eval total raw read time, 40.860, s
eval raw read rate per epoch, "162.124, 170.707, 157.355, 141.144, 153.541", "MB/s, MB/s, MB/s, MB/s, MB/s"
eval avg raw read rate, 157.263, MB/s
eval observed time per epoch, "41.774, 48.929, 29.339, 40.272, 27.287", "s, s, s, s, s"
eval observed time, 187.601, s
eval observed rate per epoch, "33.208, 28.009, 49.024, 34.556, 53.207", "MB/s, MB/s, MB/s, MB/s, MB/s"
eval avg observed rate, 39.601, MB/s
eval throughput samples per second per epoch, "0.479, 0.409, 0.682, 0.497, 0.733", "samples/s, samples/s, samples/s, samples/s, samples/s"
eval throughput avg samples per second, 0.560, samples/s
eval throughput stdev samples per second, 0.125, samples/s
eval io avg, 35.824, MB/s
eval io stdev, 8.004, MB/s
