metric, value, unit
operation, dlio,
ranks, 24,
read threads, 0,
subfiling, NO,
chunking, NO,
collective meta, YES,
collective data, YES,
train total size, 126.000, GB
train size per rank, 5.250, GB
train emulated compute time per epoch, "3.876, 3.876, 3.876, 3.876, 3.876", "s, s, s, s, s"
train emulated compute time, 19.380, s
train metadata time per epoch, "16.148, 17.716, 19.080, 17.485, 18.607", "s, s, s, s, s"
train metadata time, 89.035, s
train raw read time per epoch, "25.022, 30.275, 28.346, 30.068, 31.115", "s, s, s, s, s"
train total raw read time, 144.826, s
train raw read rate per epoch, "214.850, 177.573, 189.656, 178.796, 172.777", "MB/s, MB/s, MB/s, MB/s, MB/s"
train avg raw read rate, 186.730, MB/s
train observed time per epoch, "75.911, 72.408, 74.314, 75.843, 78.875", "s, s, s, s, s"
train observed time, 377.350, s
train observed rate per epoch, "74.630, 78.444, 76.322, 74.700, 71.681", "MB/s, MB/s, MB/s, MB/s, MB/s"
train avg observed rate, 75.155, MB/s
train throughput samples per second per epoch, "1.107, 1.160, 1.130, 1.108, 1.065", "samples/s, samples/s, samples/s, samples/s, samples/s"
train throughput avg samples per second, 1.114, samples/s
train throughput stdev samples per second, 0.031, samples/s
train io avg, 71.289, MB/s
train io stdev, 2.001, MB/s
eval total size, 30.000, GB
eval size per rank, 1.250, GB
eval emulated compute time per epoch, "3.230, 3.230, 3.230, 3.230, 3.230", "s, s, s, s, s"
eval emulated compute time, 16.150, s
eval metadata time per epoch, "3.542, 3.675, 4.559, 3.537, 3.965", "s, s, s, s, s"
eval metadata time, 19.279, s
eval raw read time per epoch, "7.403, 7.529, 8.118, 6.920, 6.826", "s, s, s, s, s"
eval total raw read time, 36.795, s
eval raw read rate per epoch, "172.614, 169.754, 157.355, 184.059, 186.920", "MB/s, MB/s, MB/s, MB/s, MB/s"
eval avg raw read rate, 174.618, MB/s
eval observed time per epoch, "26.060, 25.247, 25.886, 25.743, 23.737", "s, s, s, s, s"
eval observed time, 126.673, s
eval observed rate per epoch, "56.065, 58.137, 56.498, 56.855, 62.417", "MB/s, MB/s, MB/s, MB/s, MB/s"
eval avg observed rate, 57.994, MB/s
eval throughput samples per second per epoch, "0.767, 0.792, 0.773, 0.777, 0.843", "samples/s, samples/s, samples/s, samples/s, samples/s"
eval throughput avg samples per second, 0.790, samples/s
eval throughput stdev samples per second, 0.027, samples/s
eval io avg, 50.582, MB/s
eval io stdev, 1.752, MB/s
