metric, value, unit
operation, dlio,
ranks, 24,
read threads, 0,
subfiling, NO,
chunking, NO,
collective meta, YES,
collective data, YES,
train total size, 126.000, GB
train size per rank, 5.250, GB
train emulated compute time per epoch, "3.876, 3.876, 3.876, 3.876, 3.876", "s, s, s, s, s"
train emulated compute time, 19.380, s
train metadata time per epoch, "23.633, 24.547, 24.114, 23.932, 23.737", "s, s, s, s, s"
train metadata time, 119.963, s
train raw read time per epoch, "32.663, 30.989, 31.312, 30.973, 29.973", "s, s, s, s, s"
train total raw read time, 155.911, s
train raw read rate per epoch, "164.588, 173.479, 171.689, 173.572, 179.359", "MB/s, MB/s, MB/s, MB/s, MB/s"
train avg raw read rate, 172.538, MB/s
train observed time per epoch, "169.653, 174.618, 163.544, 173.371, 167.748", "s, s, s, s, s"
train observed time, 848.935, s
train observed rate per epoch, "32.429, 31.485, 33.669, 31.717, 32.806", "MB/s, MB/s, MB/s, MB/s, MB/s"
train avg observed rate, 32.421, MB/s
train throughput samples per second per epoch, "0.495, 0.481, 0.514, 0.485, 0.501", "samples/s, samples/s, samples/s, samples/s, samples/s"
train throughput avg samples per second, 0.495, samples/s
train throughput stdev samples per second, 0.012, samples/s
train io avg, 31.681, MB/s
train io stdev, 766.843, KB/s
eval total size, 30.000, GB
eval size per rank, 1.250, GB
eval emulated compute time per epoch, "3.230, 3.230, 3.230, 3.230, 3.230", "s, s, s, s, s"
eval emulated compute time, 16.150, s
eval metadata time per epoch, "5.706, 5.296, 5.602, 5.732, 5.648", "s, s, s, s, s"
eval metadata time, 27.984, s
eval raw read time per epoch, "9.788, 8.644, 9.099, 9.019, 10.415", "s, s, s, s, s"
eval total raw read time, 46.966, s
eval raw read rate per epoch, "130.653, 147.819, 140.189, 141.144, 122.070", "MB/s, MB/s, MB/s, MB/s, MB/s"
eval avg raw read rate, 136.868, MB/s
eval observed time per epoch, "57.625, 42.131, 44.340, 48.104, 58.188", "s, s, s, s, s"
eval observed time, 250.389, s
eval observed rate per epoch, "23.531, 32.903, 31.136, 28.523, 23.290", "MB/s, MB/s, MB/s, MB/s, MB/s"
eval avg observed rate, 27.877, MB/s
eval throughput samples per second per epoch, "0.347, 0.475, 0.451, 0.416, 0.344", "samples/s, samples/s, samples/s, samples/s, samples/s"
eval throughput avg samples per second, 0.406, samples/s
eval throughput stdev samples per second, 0.053, samples/s
eval io avg, 26.014, MB/s
eval io stdev, 3.410, MB/s
