metric, value, unit
operation, dlio,
ranks, 24,
read threads, 0,
subfiling, NO,
chunking, NO,
collective meta, YES,
collective data, YES,
train total size, 126.000, GB
train size per rank, 5.250, GB
train emulated compute time per epoch, "3.876, 3.876, 3.876, 3.876, 3.876", "s, s, s, s, s"
train emulated compute time, 19.380, s
train metadata time per epoch, "23.046, 22.830, 22.195, 22.084, 21.977", "s, s, s, s, s"
train metadata time, 112.132, s
train raw read time per epoch, "28.188, 28.384, 25.433, 28.882, 27.159", "s, s, s, s, s"
train total raw read time, 138.045, s
train raw read rate per epoch, "190.721, 189.404, 211.378, 186.140, 197.942", "MB/s, MB/s, MB/s, MB/s, MB/s"
train avg raw read rate, 195.117, MB/s
train observed time per epoch, "169.609, 174.606, 163.628, 173.505, 167.890", "s, s, s, s, s"
train observed time, 849.238, s
train observed rate per epoch, "32.438, 31.488, 33.651, 31.692, 32.777", "MB/s, MB/s, MB/s, MB/s, MB/s"
train avg observed rate, 32.409, MB/s
train throughput samples per second per epoch, "0.495, 0.481, 0.513, 0.484, 0.500", "samples/s, samples/s, samples/s, samples/s, samples/s"
train throughput avg samples per second, 0.495, samples/s
train throughput stdev samples per second, 0.012, samples/s
train io avg, 31.669, MB/s
train io stdev, 762.646, KB/s
eval total size, 30.000, GB
eval size per rank, 1.250, GB
eval emulated compute time per epoch, "3.230, 3.230, 3.230, 3.230, 3.230", "s, s, s, s, s"
eval emulated compute time, 16.150, s
eval metadata time per epoch, "6.301, 6.017, 5.336, 6.627, 5.419", "s, s, s, s, s"
eval metadata time, 29.699, s
eval raw read time per epoch, "7.853, 6.821, 7.923, 7.179, 8.629", "s, s, s, s, s"
eval total raw read time, 38.404, s
eval raw read rate per epoch, "162.124, 186.920, 161.171, 177.383, 147.819", "MB/s, MB/s, MB/s, MB/s, MB/s"
eval avg raw read rate, 167.771, MB/s
eval observed time per epoch, "57.714, 42.104, 44.344, 47.937, 58.213", "s, s, s, s, s"
eval observed time, 250.312, s
eval observed rate per epoch, "23.492, 32.927, 31.133, 28.630, 23.279", "MB/s, MB/s, MB/s, MB/s, MB/s"
eval avg observed rate, 27.893, MB/s
eval throughput samples per second per epoch, "0.347, 0.475, 0.451, 0.417, 0.344", "samples/s, samples/s, samples/s, samples/s, samples/s"
eval throughput avg samples per second, 0.407, samples/s
eval throughput stdev samples per second, 0.054, samples/s
eval io avg, 26.026, MB/s
eval io stdev, 3.428, MB/s
