metric, value, unit
operation, dlio,
ranks, 24,
read threads, 0,
subfiling, NO,
chunking, NO,
collective meta, YES,
collective data, YES,
train total size, 504.000, GB
train size per rank, 21.000, GB
train emulated compute time per epoch, "15.504, 15.504, 15.504, 15.504, 15.504", "s, s, s, s, s"
train emulated compute time, 77.520, s
train metadata time per epoch, "100.245, 98.545, 101.114, 102.492, 102.438", "s, s, s, s, s"
train metadata time, 504.833, s
train raw read time per epoch, "139.068, 142.314, 152.018, 146.254, 147.773", "s, s, s, s, s"
train total raw read time, 727.426, s
train raw read rate per epoch, "154.629, 151.103, 141.456, 147.031, 145.521", "MB/s, MB/s, MB/s, MB/s, MB/s"
train avg raw read rate, 147.948, MB/s
train observed time per epoch, "317.170, 317.803, 318.298, 316.967, 318.884", "s, s, s, s, s"
train observed time, 1589.123, s
train observed rate per epoch, "71.283, 71.135, 71.019, 71.332, 70.881", "MB/s, MB/s, MB/s, MB/s, MB/s"
train avg observed rate, 71.130, MB/s
train throughput samples per second per epoch, "1.059, 1.057, 1.056, 1.060, 1.054", "samples/s, samples/s, samples/s, samples/s, samples/s"
train throughput avg samples per second, 1.057, samples/s
train throughput stdev samples per second, 0.002, samples/s
train io avg, 67.660, MB/s
train io stdev, 154.394, KB/s
eval total size, 126.000, GB
eval size per rank, 5.250, GB
eval emulated compute time per epoch, "13.566, 13.566, 13.566, 13.566, 13.566", "s, s, s, s, s"
eval emulated compute time, 67.830, s
eval metadata time per epoch, "30.414, 27.800, 27.822, 29.628, 30.845", "s, s, s, s, s"
eval metadata time, 146.509, s
eval raw read time per epoch, "26.638, 31.391, 31.366, 30.046, 26.541", "s, s, s, s, s"
eval total raw read time, 145.983, s
eval raw read rate per epoch, "201.225, 170.707, 170.707, 178.337, 202.179", "MB/s, MB/s, MB/s, MB/s, MB/s"
eval avg raw read rate, 185.188, MB/s
eval observed time per epoch, "112.330, 112.573, 113.869, 111.945, 112.527", "s, s, s, s, s"
eval observed time, 563.244, s
eval observed rate per epoch, "54.433, 54.299, 53.597, 54.646, 54.324", "MB/s, MB/s, MB/s, MB/s, MB/s"
eval avg observed rate, 54.260, MB/s
eval throughput samples per second per epoch, "0.748, 0.746, 0.738, 0.750, 0.746", "samples/s, samples/s, samples/s, samples/s, samples/s"
eval throughput avg samples per second, 0.746, samples/s
eval throughput stdev samples per second, 0.004, samples/s
eval io avg, 47.725, MB/s
eval io stdev, 279.958, KB/s
