metric, value, unit
operation, dlio,
ranks, 24,
read threads, 0,
subfiling, NO,
chunking, NO,
collective meta, YES,
collective data, YES,
train total size, 31.500, GB
train size per rank, 1.312, GB
train emulated compute time per epoch, "0.969, 0.969, 0.969, 0.969, 0.969", "s, s, s, s, s"
train emulated compute time, 4.845, s
train metadata time per epoch, "4.275, 4.443, 3.793, 4.487, 3.043", "s, s, s, s, s"
train metadata time, 20.041, s
train raw read time per epoch, "5.431, 5.769, 6.069, 5.636, 6.719", "s, s, s, s, s"
train total raw read time, 29.624, s
train raw read rate per epoch, "247.456, 232.951, 221.464, 238.466, 200.040", "MB/s, MB/s, MB/s, MB/s, MB/s"
train avg raw read rate, 228.075, MB/s
train observed time per epoch, "17.240, 14.682, 13.212, 14.607, 14.753", "s, s, s, s, s"
train observed time, 74.493, s
train observed rate per epoch, "82.603, 98.010, 109.776, 98.550, 97.505", "MB/s, MB/s, MB/s, MB/s, MB/s"
train avg observed rate, 97.288, MB/s
train throughput samples per second per epoch, "1.218, 1.430, 1.589, 1.438, 1.423", "samples/s, samples/s, samples/s, samples/s, samples/s"
train throughput avg samples per second, 1.420, samples/s
train throughput stdev samples per second, 0.118, samples/s
train io avg, 90.867, MB/s
train io stdev, 7.567, MB/s
eval total size, 6.000, GB
eval size per rank, 256.000, MB
eval emulated compute time per epoch, "0.646, 0.646, 0.646, 0.646, 0.646", "s, s, s, s, s"
eval emulated compute time, 3.230, s
eval metadata time per epoch, "0.737, 0.777, 0.894, 0.600, 0.955", "s, s, s, s, s"
eval metadata time, 3.963, s
eval raw read time per epoch, "1.468, 0.874, 0.759, 0.809, 1.156", "s, s, s, s, s"
eval total raw read time, 5.067, s
eval raw read rate per epoch, "173.568, 292.777, 336.646, 315.666, 221.252", "MB/s, MB/s, MB/s, MB/s, MB/s"
eval avg raw read rate, 268.459, MB/s
eval observed time per epoch, "5.891, 3.990, 4.916, 3.568, 5.313", "s, s, s, s, s"
eval observed time, 23.677, s
eval observed rate per epoch, "48.808, 76.560, 59.956, 87.612, 54.856", "MB/s, MB/s, MB/s, MB/s, MB/s"
eval avg observed rate, 65.559, MB/s
eval throughput samples per second per epoch, "0.679, 1.003, 0.814, 1.121, 0.753", "samples/s, samples/s, samples/s, samples/s, samples/s"
eval throughput avg samples per second, 0.874, samples/s
eval throughput stdev samples per second, 0.164, samples/s
eval io avg, 55.926, MB/s
eval io stdev, 10.473, MB/s
